Region,Technology,Fuel,Type,Unit,Year,Value
LS,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,2.6039179154823104
FKK,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,4.914413873644534
ZS,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,6.194253407724644
MTKK,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,4.965612953315835
Dakar,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,12.391177022295405
Diourbel,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,12.840587854638041
Thies,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,12.541693406902985
LS,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,12.423047260946879
FKK,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,13.140267975357387
ZS,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,13.629254104568632
MTKK,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,13.42593086455329
Dakar,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,4.913214986763797
Diourbel,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,4.913214986763797
Thies,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,4.913214986763797
LS,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,4.913214986763797
FKK,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,4.913214986763797
ZS,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,4.913214986763797
MTKK,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,4.913214986763797
MTKK,RES_Hydro_Small,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,5.4506519068597115
Dakar,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.080922403749368
Diourbel,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.080922403749368
Thies,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.080922403749368
LS,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.080922403749368
FKK,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.080922403749368
ZS,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.080922403749368
MTKK,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.080922403749368
Dakar,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.5935306398258777
Diourbel,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.6081551787492139
Thies,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.5877691801474734
LS,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.5631969519276234
FKK,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.652130299592244
ZS,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.7284082635746998
MTKK,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.6954148990785216
Dakar,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.564065107657145
Diourbel,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.6114479613965478
Thies,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.601038278892606
LS,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.5797773056912394
FKK,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.6693332473623481
ZS,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.7498335698506933
MTKK,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.719171056504684
Dakar,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,Inf
Diourbel,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,Inf
Thies,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,Inf
LS,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,Inf
FKK,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,Inf
ZS,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,Inf
MTKK,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,Inf
Dakar,RES_Wind_Offshore_Deep,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,5.903402996293206
Thies,RES_Wind_Offshore_Deep,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,5.5668632241501905
LS,RES_Wind_Offshore_Deep,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,5.320866961682921
FKK,RES_Wind_Offshore_Deep,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,20.266628519373082
ZS,RES_Wind_Offshore_Deep,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,18.939715025677323
Dakar,RES_Wind_Offshore_Shallow,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,4.068215770458734
Thies,RES_Wind_Offshore_Shallow,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,4.3808482722893745
LS,RES_Wind_Offshore_Shallow,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,3.7563854214697363
FKK,RES_Wind_Offshore_Shallow,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,17.502523594148343
ZS,RES_Wind_Offshore_Shallow,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,9.854448672493602
Dakar,RES_Wind_Offshore_Transitional,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,4.833374857166848
Thies,RES_Wind_Offshore_Transitional,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,5.204952869316908
LS,RES_Wind_Offshore_Transitional,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,4.462750240318278
FKK,RES_Wind_Offshore_Transitional,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,20.800663499608746
ZS,RES_Wind_Offshore_Transitional,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,11.710577025801596
Dakar,RES_Wind_Onshore_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.7191021947970406
Diourbel,RES_Wind_Onshore_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,4.119171606259564
Thies,RES_Wind_Onshore_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,3.014254598085486
LS,RES_Wind_Onshore_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.846778916224482
FKK,RES_Wind_Onshore_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,5.582627872886854
ZS,RES_Wind_Onshore_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,8.253762679820907
MTKK,RES_Wind_Onshore_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,5.409520678960367
Dakar,RES_Wind_Onshore_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.202379387886184
Diourbel,RES_Wind_Onshore_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,4.45242053414087
Thies,RES_Wind_Onshore_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,3.587469403620492
LS,RES_Wind_Onshore_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,3.391152034280181
FKK,RES_Wind_Onshore_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,6.328799592586262
ZS,RES_Wind_Onshore_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,9.666899153190132
MTKK,RES_Wind_Onshore_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,6.739125193402413
Dakar,RES_Hydro_Large,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.923091954801899
Diourbel,RES_Hydro_Large,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.923091954801899
Thies,RES_Hydro_Large,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.923091954801899
LS,RES_Hydro_Large,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.923091954801899
FKK,RES_Hydro_Large,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.923091954801899
ZS,RES_Hydro_Large,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.923091954801899
MTKK,RES_Hydro_Large,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.923091954801899
Dakar,RES_PV_Utility_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.5415901344419696
Diourbel,RES_PV_Utility_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.5971836532074193
Thies,RES_PV_Utility_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.560209479704679
LS,RES_PV_Utility_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.5455325821602286
FKK,RES_PV_Utility_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.634255016903747
ZS,RES_PV_Utility_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.6947441230711395
MTKK,RES_PV_Utility_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.669592405431572
Dakar,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,1.7696770369009092
Diourbel,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,3.7880987002824433
Thies,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.500208845904756
LS,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2.4632083543595837
FKK,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,4.648543488933584
ZS,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,5.859053418873791
MTKK,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,4.696969086592947
Dakar,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,11.73901606182334
Diourbel,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,12.164754815207786
Thies,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,11.88160420909325
LS,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,11.769207580801234
FKK,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,12.448649710095147
ZS,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,12.911879187648019
MTKK,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,12.71926571127275
Dakar,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,4.654711247765716
Diourbel,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,4.654711247765716
Thies,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,4.654711247765716
LS,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,4.654711247765716
FKK,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,4.654711247765716
ZS,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,4.654711247765716
MTKK,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,4.654711247765716
MTKK,RES_Hydro_Small,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,5.4506519068597115
Dakar,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.0210701713800123
Diourbel,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.0210701713800123
Thies,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.0210701713800123
LS,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.0210701713800123
FKK,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.0210701713800123
ZS,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.0210701713800123
MTKK,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.0210701713800123
Dakar,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.4577994421265168
Diourbel,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.4711704491421382
Thies,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.4525318218491183
LS,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.4300657846195415
FKK,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.5113762739129089
ZS,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.5811161266968683
MTKK,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.550950764871791
Dakar,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.4308595270008184
Diourbel,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.4741809932768437
Thies,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.4646635692732397
LS,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.4452249652034188
FKK,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.5271046833027182
ZS,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.6007049781492053
MTKK,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.5726706802328538
Dakar,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,Inf
Diourbel,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,Inf
Thies,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,Inf
LS,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,Inf
FKK,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,Inf
ZS,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,Inf
MTKK,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,Inf
Dakar,RES_Wind_Offshore_Deep,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,5.818138906301488
Thies,RES_Wind_Offshore_Deep,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,5.486468096528065
LS,RES_Wind_Offshore_Deep,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,5.244030838505907
FKK,RES_Wind_Offshore_Deep,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,19.973561339326007
ZS,RES_Wind_Offshore_Deep,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,18.66584525527776
Dakar,RES_Wind_Offshore_Shallow,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,3.9611457276087925
Thies,RES_Wind_Offshore_Shallow,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,4.265529881579037
LS,RES_Wind_Offshore_Shallow,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,3.6575425628595313
FKK,RES_Wind_Offshore_Shallow,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,17.04100913638767
ZS,RES_Wind_Offshore_Shallow,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,9.594717401211595
Dakar,RES_Wind_Offshore_Transitional,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,4.762865316753472
Thies,RES_Wind_Offshore_Transitional,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,5.129011490068637
LS,RES_Wind_Offshore_Transitional,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,4.397658601721313
FKK,RES_Wind_Offshore_Transitional,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,20.49673934449806
ZS,RES_Wind_Offshore_Transitional,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,11.539534481298812
Dakar,RES_Wind_Onshore_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.562764648182021
Diourbel,RES_Wind_Onshore_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,3.882038504091431
Thies,RES_Wind_Onshore_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.840884322806238
LS,RES_Wind_Onshore_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.6830733694557027
FKK,RES_Wind_Onshore_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,5.261041270683804
ZS,RES_Wind_Onshore_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,7.778029562511829
MTKK,RES_Wind_Onshore_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,5.097923789973692
Dakar,RES_Wind_Onshore_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.0758610101705943
Diourbel,RES_Wind_Onshore_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,4.196056219544831
Thies,RES_Wind_Onshore_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,3.3810199050646705
LS,RES_Wind_Onshore_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,3.19603166754505
FKK,RES_Wind_Onshore_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,5.964152726272335
ZS,RES_Wind_Onshore_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,9.109616403053233
MTKK,RES_Wind_Onshore_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,6.350799154753041
Dakar,RES_Hydro_Large,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.923091954801899
Diourbel,RES_Hydro_Large,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.923091954801899
Thies,RES_Hydro_Large,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.923091954801899
LS,RES_Hydro_Large,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.923091954801899
FKK,RES_Hydro_Large,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.923091954801899
ZS,RES_Hydro_Large,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.923091954801899
MTKK,RES_Hydro_Large,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.923091954801899
Dakar,RES_PV_Utility_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.4103109800612292
Diourbel,RES_PV_Utility_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.4611393400753547
Thies,RES_PV_Utility_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.427334381444278
LS,RES_PV_Utility_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.4139155036893518
FKK,RES_PV_Utility_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.4950331583119973
ZS,RES_PV_Utility_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.5503374839507562
MTKK,RES_PV_Utility_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.5273416278231515
Dakar,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,1.6679207637165294
Diourbel,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,3.5698628452300505
Thies,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.356294860485216
LS,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2.321429602554646
FKK,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,4.380652870943953
ZS,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,5.521306391272359
MTKK,RES_Wind_Onshore_Opt,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,4.426283912109297
Dakar,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,10.607615607671047
Diourbel,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,10.99228689074166
Thies,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,10.736449464408182
LS,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,10.634894802366743
FKK,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,11.248796810511411
ZS,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,11.667342399959983
MTKK,RES_CSP,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,11.493308740808782
Dakar,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,4.419185618900798
Diourbel,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,4.419185618900798
Thies,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,4.419185618900798
LS,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,4.419185618900798
FKK,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,4.419185618900798
ZS,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,4.419185618900798
MTKK,RES_Geothermal,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,4.419185618900798
MTKK,RES_Hydro_Small,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,5.4506519068597115
Dakar,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.8078218202891951
Diourbel,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.8078218202891951
Thies,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.8078218202891951
LS,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.8078218202891951
FKK,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.8078218202891951
ZS,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.8078218202891951
MTKK,RES_Ocean,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.8078218202891951
Dakar,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.3899338432768362
Diourbel,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.4026780843386006
Thies,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.384913142699941
LS,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.3635002009655004
FKK,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.4409992610732412
ZS,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.5074700582579525
MTKK,RES_PV_Utility_Avg,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.478718697768426
Dakar,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.364256736672655
Diourbel,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.4055475092169916
Thies,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.3964762144635567
LS,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.3779487949595086
FKK,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.4559904012729035
ZS,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.5261406822984613
MTKK,RES_PV_Utility_Inf,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1.499420492096939
Dakar,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,Inf
Diourbel,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,Inf
Thies,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,Inf
LS,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,Inf
FKK,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,Inf
ZS,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,Inf
MTKK,RES_PV_Utility_Tracking,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,Inf
Dakar,RES_Wind_Offshore_Deep,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,5.729057021235514
Thies,RES_Wind_Offshore_Deep,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,5.402473187072113
LS,RES_Wind_Offshore_Deep,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,5.1637542919030555
FKK,RES_Wind_Offshore_Deep,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,19.66737174823205
ZS,RES_Wind_Offshore_Deep,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,18.379712659337915
Dakar,RES_Wind_Offshore_Shallow,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,3.8553814169887293
Thies,RES_Wind_Offshore_Shallow,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,4.151617812706631
LS,RES_Wind_Offshore_Shallow,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,3.559905104964084
FKK,RES_Wind_Offshore_Shallow,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,16.585122903721643
ZS,RES_Wind_Offshore_Shallow,None,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,9.338153584457418
