Type,Region,Dim1,Dim2,Year,Value
FinalEnergyConsumption,Diourbel,HMI_Biomass,Biomass,2025,0.2119242081600001
FinalEnergyConsumption,Diourbel,HMI_Biomass,Biomass,2030,0.21672573526865638
FinalEnergyConsumption,Diourbel,HMI_Biomass,Biomass,2035,0.35725268605297056
FinalEnergyConsumption,Diourbel,HMI_Biomass,Biomass,2040,0.44559983559027855
FinalEnergyConsumption,Diourbel,HMI_Biomass,Biomass,2045,1.6148803791557653
FinalEnergyConsumption,Diourbel,HMI_Biomass,Biomass,2050,2.6920500494893616
FinalEnergyConsumption,Diourbel,FRT_Rail_Electric,Power,2030,0.00036758028898593734
FinalEnergyConsumption,Diourbel,FRT_Rail_Electric,Power,2035,0.0006724698657236982
FinalEnergyConsumption,Diourbel,FRT_Rail_Electric,Power,2040,0.0010923475095627323
FinalEnergyConsumption,Diourbel,FRT_Rail_Electric,Power,2045,0.0016141654881789546
FinalEnergyConsumption,Diourbel,FRT_Rail_Electric,Power,2050,0.002308337824005894
FinalEnergyConsumption,Diourbel,FRT_Road_BEV,Power,2030,0.06751340281436927
FinalEnergyConsumption,Diourbel,FRT_Road_BEV,Power,2035,0.06362384758811802
FinalEnergyConsumption,Diourbel,FRT_Road_BEV,Power,2040,0.10692230851526227
FinalEnergyConsumption,Diourbel,FRT_Road_BEV,Power,2045,0.1636298606175762
FinalEnergyConsumption,Diourbel,FRT_Road_BEV,Power,2050,0.24258989656909585
FinalEnergyConsumption,Diourbel,HHI_Scrap_EAF,Power,2030,0.0027329598170709427
FinalEnergyConsumption,Diourbel,HHI_Scrap_EAF,Power,2035,0.002849578293922827
FinalEnergyConsumption,Diourbel,HHI_Scrap_EAF,Power,2040,0.002973425503174864
FinalEnergyConsumption,Diourbel,HHI_Scrap_EAF,Power,2045,0.00568350265588973
FinalEnergyConsumption,Diourbel,HHI_Scrap_EAF,Power,2050,0.06635826330899608
FinalEnergyConsumption,Diourbel,HLI_Direct_Electric,Power,2025,0.07474852817685758
FinalEnergyConsumption,Diourbel,HLI_Direct_Electric,Power,2030,0.1410029386532191
FinalEnergyConsumption,Diourbel,HLI_Direct_Electric,Power,2035,0.1450872962977327
FinalEnergyConsumption,Diourbel,HLI_Direct_Electric,Power,2040,0.14926633757678617
FinalEnergyConsumption,Diourbel,HLI_Direct_Electric,Power,2045,0.13161236015650382
FinalEnergyConsumption,Diourbel,HLI_Direct_Electric,Power,2050,0.7729649502406258
FinalEnergyConsumption,Diourbel,HMI_Steam_Electric,Power,2030,0.07149449556843747
FinalEnergyConsumption,Diourbel,HMI_Steam_Electric,Power,2035,0.07351384744300087
FinalEnergyConsumption,Diourbel,HMI_Steam_Electric,Power,2040,0.16724721932822842
FinalEnergyConsumption,Diourbel,HMI_Steam_Electric,Power,2045,0.28411654667338593
FinalEnergyConsumption,Diourbel,HMI_Steam_Electric,Power,2050,0.48265179483093223
FinalEnergyConsumption,Diourbel,PSNG_Rail_Electric,Power,2025,0.0006343642170040458
FinalEnergyConsumption,Diourbel,PSNG_Rail_Electric,Power,2030,0.0009903083058527228
FinalEnergyConsumption,Diourbel,PSNG_Rail_Electric,Power,2035,0.0009522195308353954
FinalEnergyConsumption,Diourbel,PSNG_Rail_Electric,Power,2040,0.0009141307466767639
FinalEnergyConsumption,Diourbel,PSNG_Rail_Electric,Power,2045,0.000876041962518127
FinalEnergyConsumption,Diourbel,PSNG_Rail_Electric,Power,2050,0.0008379531875008022
FinalEnergyConsumption,Diourbel,X_Electrolysis,Power,2035,0.3970064178866039
FinalEnergyConsumption,Diourbel,X_Electrolysis,Power,2040,0.6586085075753118
FinalEnergyConsumption,Diourbel,X_Electrolysis,Power,2045,1.0813854587689635
FinalEnergyConsumption,Diourbel,X_Electrolysis,Power,2050,1.4639288385032139
FinalEnergyConsumption,Diourbel,D_Battery_Li-Ion,Power,2035,0.0024085026493256808
FinalEnergyConsumption,Diourbel,D_Battery_Li-Ion,Power,2040,0.02520920312853517
FinalEnergyConsumption,Diourbel,D_Battery_Li-Ion,Power,2045,0.10882209969995761
FinalEnergyConsumption,Diourbel,D_Battery_Li-Ion,Power,2050,0.08241920828292292
FinalEnergyConsumption,Diourbel,PSNG_Road_BEV,Power,2030,0.02250795619014681
FinalEnergyConsumption,Diourbel,PSNG_Road_BEV,Power,2035,0.04581039296677303
FinalEnergyConsumption,Diourbel,PSNG_Road_BEV,Power,2040,0.07291456964112557
FinalEnergyConsumption,Diourbel,PSNG_Road_BEV,Power,2045,0.25061633243197373
FinalEnergyConsumption,Diourbel,PSNG_Road_BEV,Power,2050,0.38347347848524416
FinalEnergyConsumption,Diourbel,PSNG_Road_PHEV,Power,2050,0.0013402854372841083
FinalEnergyConsumption,Diourbel,HHI_BF_BOF,Gas_Bio,2030,0.0007467023592437898
FinalEnergyConsumption,Diourbel,HHI_BF_BOF,Gas_Bio,2050,0.0003648381229583646
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Bio,2030,0.08078564415690423
FinalEnergyConsumption,Diourbel,HLI_Gas_Boiler,Gas_Bio,2050,0.09474326927934541
FinalEnergyConsumption,Diourbel,HMI_Gas,Gas_Bio,2030,0.018467653483852122
FinalEnergyConsumption,Diourbel,HMI_Gas,Gas_Bio,2050,0.17155855926436284
FinalEnergyConsumption,Thies,D_Gas_H2,H2,2040,0.0174658124002688
FinalEnergyConsumption,Thies,D_Gas_H2,H2,2045,0.12565034683538379
FinalEnergyConsumption,Thies,D_Gas_H2,H2,2050,0.41812015939613395
FinalEnergyConsumption,Thies,FRT_Road_H2,H2,2040,0.05063430346477828
FinalEnergyConsumption,Thies,FRT_Road_H2,H2,2045,0.09390009196545848
FinalEnergyConsumption,Thies,FRT_Road_H2,H2,2050,0.12777610968875977
FinalEnergyConsumption,Thies,HLI_H2_Boiler,H2,2035,0.13660734752068449
FinalEnergyConsumption,Thies,HLI_H2_Boiler,H2,2040,0.3397899490919633
FinalEnergyConsumption,Thies,HLI_H2_Boiler,H2,2045,1.0465404273718877
FinalEnergyConsumption,Thies,HLI_H2_Boiler,H2,2050,1.3019472936101728
FinalEnergyConsumption,Thies,X_Methanation,H2,2035,0.2747717166511385
FinalEnergyConsumption,Thies,X_Methanation,H2,2040,0.30857258686859096
FinalEnergyConsumption,Thies,X_Methanation,H2,2045,0.045944534217194834
FinalEnergyConsumption,Thies,X_Methanation,H2,2050,0.2263956991682776
FinalEnergyConsumption,Thies,HHI_BF_BOF,Gas_Synth,2050,0.00040661833683424976
FinalEnergyConsumption,Thies,HLI_Gas_Boiler,Gas_Synth,2035,0.12914486537357464
FinalEnergyConsumption,Thies,HLI_Gas_Boiler,Gas_Synth,2040,0.18243285597765918
FinalEnergyConsumption,Thies,HLI_Gas_Boiler,Gas_Synth,2045,0.017340943618917627
FinalEnergyConsumption,Thies,HLI_Gas_Boiler,Gas_Synth,2050,0.08872421338593818
FinalEnergyConsumption,Thies,P_Gas_CCGT,Gas_Synth,2035,0.05583107842664741
FinalEnergyConsumption,Thies,P_Gas_CCGT,Gas_Synth,2040,0.040037080726908626
FinalEnergyConsumption,Thies,P_Gas_CCGT,Gas_Synth,2045,0.015071512779509919
FinalEnergyConsumption,Thies,P_Gas_CCGT,Gas_Synth,2050,0.01862283740251505
FinalEnergyConsumption,Thies,HMI_Gas,Gas_Synth,2035,0.012266836187990376
FinalEnergyConsumption,Thies,HMI_Gas,Gas_Synth,2040,0.009311418701257524
FinalEnergyConsumption,Thies,HMI_Gas,Gas_Synth,2045,0.0036551314162645474
FinalEnergyConsumption,Thies,HMI_Gas,Gas_Synth,2050,0.07771423368965609
FinalEnergyConsumption,Thies,P_Oil,Oil,2022,1.587946097841862
FinalEnergyConsumption,Thies,P_Oil,Oil,2025,0.22986848293973325
FinalEnergyConsumption,Thies,P_Oil,Oil,2030,0.8683136413333334
FinalEnergyConsumption,Thies,HLI_Oil_Boiler,Oil,2022,0.07352941174999998
FinalEnergyConsumption,Thies,HLI_Oil_Boiler,Oil,2025,0.07342436974999997
FinalEnergyConsumption,Thies,HLI_Oil_Boiler,Oil,2030,0.002351401408398747
FinalEnergyConsumption,Thies,HLI_Oil_Boiler,Oil,2035,0.007766711330120405
FinalEnergyConsumption,Thies,HMI_Oil,Oil,2022,0.2795450163333335
FinalEnergyConsumption,Thies,HMI_Oil,Oil,2025,0.27846998450000354
FinalEnergyConsumption,Thies,FRT_Rail_Conv,Oil,2022,0.00478234216294778
FinalEnergyConsumption,Thies,FRT_Rail_Conv,Oil,2025,0.0080308091628125
FinalEnergyConsumption,Thies,FRT_Rail_Conv,Oil,2030,0.009353697736983994
FinalEnergyConsumption,Thies,FRT_Rail_Conv,Oil,2035,0.011273363414281328
FinalEnergyConsumption,Thies,FRT_Rail_Conv,Oil,2040,0.01356019402715267
FinalEnergyConsumption,Thies,FRT_Rail_Conv,Oil,2045,0.01638211810561195
FinalEnergyConsumption,Thies,FRT_Rail_Conv,Oil,2050,0.01976115144959982
FinalEnergyConsumption,Thies,FRT_Road_ICE,Oil,2022,0.17132982738686117
FinalEnergyConsumption,Thies,FRT_Road_ICE,Oil,2025,0.18248914293014573
FinalEnergyConsumption,Thies,FRT_Road_ICE,Oil,2030,0.16050042969096653
FinalEnergyConsumption,Thies,FRT_Road_ICE,Oil,2035,0.2058914043387354
FinalEnergyConsumption,Thies,FRT_Road_ICE,Oil,2040,0.1953853751837302
FinalEnergyConsumption,Thies,FRT_Road_ICE,Oil,2045,0.1732874379756582
FinalEnergyConsumption,Thies,FRT_Road_ICE,Oil,2050,0.15367514664561951
FinalEnergyConsumption,Thies,PSNG_Air_Conv,Oil,2030,0.018689934647266662
FinalEnergyConsumption,Thies,PSNG_Air_Conv,Oil,2035,0.024427516348683332
FinalEnergyConsumption,Thies,PSNG_Air_Conv,Oil,2040,0.03192441177622499
FinalEnergyConsumption,Thies,PSNG_Air_Conv,Oil,2045,0.041725849688258355
FinalEnergyConsumption,Thies,PSNG_Air_Conv,Oil,2050,0.05453238564059168
FinalEnergyConsumption,Thies,PSNG_Rail_Conv,Oil,2025,0.0003090738288391571
FinalEnergyConsumption,Thies,PSNG_Rail_Conv,Oil,2030,0.018144089125224628
FinalEnergyConsumption,Thies,PSNG_Rail_Conv,Oil,2035,0.3354519482656928
FinalEnergyConsumption,Thies,PSNG_Rail_Conv,Oil,2040,0.09259815404925588
FinalEnergyConsumption,Thies,PSNG_Rail_Conv,Oil,2045,0.17653990474878958
FinalEnergyConsumption,Thies,PSNG_Rail_Conv,Oil,2050,0.31622148240415926
FinalEnergyConsumption,Thies,PSNG_Road_ICE,Oil,2022,1.3972683691837746
FinalEnergyConsumption,Thies,PSNG_Road_ICE,Oil,2025,1.4358554764404325
FinalEnergyConsumption,Thies,PSNG_Road_ICE,Oil,2030,1.2397900588383048
FinalEnergyConsumption,Thies,PSNG_Road_ICE,Oil,2035,0.28368465184922326
FinalEnergyConsumption,Thies,PSNG_Road_ICE,Oil,2040,1.44607598227641
FinalEnergyConsumption,Thies,PSNG_Road_ICE,Oil,2045,1.1199801329434533
FinalEnergyConsumption,Thies,PSNG_Road_ICE,Oil,2050,1.0042349734748675
FinalEnergyConsumption,Thies,PSNG_Road_PHEV,Oil,2050,0.0029952484805354537
FinalEnergyConsumption,Thies,HHI_BF_BOF,Gas_Natural,2030,0.0773697863927973
FinalEnergyConsumption,Thies,HHI_BF_BOF,Gas_Natural,2050,0.01543774063861281
FinalEnergyConsumption,Thies,HLI_Gas_Boiler,Gas_Natural,2030,0.3769759749055643
FinalEnergyConsumption,Thies,HLI_Gas_Boiler,Gas_Natural,2035,0.8499681828912681
FinalEnergyConsumption,Thies,HLI_Gas_Boiler,Gas_Natural,2040,1.5187263547393264
FinalEnergyConsumption,Thies,HLI_Gas_Boiler,Gas_Natural,2045,2.1076571627774277
FinalEnergyConsumption,Thies,HLI_Gas_Boiler,Gas_Natural,2050,2.1658217758582885
FinalEnergyConsumption,Thies,P_Gas_CCGT,Gas_Natural,2025,1.366120218333328
FinalEnergyConsumption,Thies,P_Gas_CCGT,Gas_Natural,2030,1.996130233463059
FinalEnergyConsumption,Thies,P_Gas_CCGT,Gas_Natural,2035,1.7362836171289122
FinalEnergyConsumption,Thies,P_Gas_CCGT,Gas_Natural,2040,2.2001062887175347
FinalEnergyConsumption,Thies,P_Gas_CCGT,Gas_Natural,2045,2.6515951538871603
FinalEnergyConsumption,Thies,P_Gas_CCGT,Gas_Natural,2050,2.9804797180391103
FinalEnergyConsumption,Thies,HMI_Gas,Gas_Natural,2030,0.29702399638888716
FinalEnergyConsumption,Thies,HMI_Gas,Gas_Natural,2035,0.5969629360342337
FinalEnergyConsumption,Thies,HMI_Gas,Gas_Natural,2040,4.282429401857969
FinalEnergyConsumption,Thies,HMI_Gas,Gas_Natural,2045,3.731831211818657
FinalEnergyConsumption,Thies,HMI_Gas,Gas_Natural,2050,4.533239252800565
FinalEnergyConsumption,Thies,HHI_BF_BOF,Hardcoal,2025,0.4536667293500001
FinalEnergyConsumption,Thies,HHI_BF_BOF,Hardcoal,2030,0.31281605197951984
FinalEnergyConsumption,Thies,HHI_BF_BOF,Hardcoal,2035,0.4664780142577889
FinalEnergyConsumption,Thies,HHI_BF_BOF,Hardcoal,2040,0.4939057695634169
FinalEnergyConsumption,Thies,HHI_BF_BOF,Hardcoal,2045,0.4937773447166874
FinalEnergyConsumption,Thies,HHI_BF_BOF,Hardcoal,2050,0.06716176346490656
FinalEnergyConsumption,Thies,HLI_Hardcoal,Hardcoal,2022,0.5731481480048617
FinalEnergyConsumption,Thies,HLI_Hardcoal,Hardcoal,2025,0.559856380137583
FinalEnergyConsumption,Thies,HLI_Hardcoal,Hardcoal,2030,0.4112255509325175
FinalEnergyConsumption,Thies,HLI_Hardcoal,Hardcoal,2035,0.20526166086172548
FinalEnergyConsumption,Thies,P_Coal_Hardcoal,Hardcoal,2022,0.034644416725446624
FinalEnergyConsumption,Thies,P_Coal_Hardcoal,Hardcoal,2025,0.07520582411643356
FinalEnergyConsumption,Thies,HMI_HardCoal,Hardcoal,2022,1.2884954548333363
FinalEnergyConsumption,Thies,HMI_HardCoal,Hardcoal,2025,1.6801628249374987
FinalEnergyConsumption,Thies,HMI_HardCoal,Hardcoal,2030,2.1628394167250327
FinalEnergyConsumption,Thies,HMI_HardCoal,Hardcoal,2035,2.965934985363997
FinalEnergyConsumption,Thies,HLI_Biomass,Biomass,2022,0.05642361111111105
FinalEnergyConsumption,Thies,HLI_Biomass,Biomass,2025,0.056493516141111096
FinalEnergyConsumption,Thies,HLI_Biomass,Biomass,2030,0.05785541201452526
FinalEnergyConsumption,Thies,HLI_Biomass,Biomass,2035,0.059252297719386594
FinalEnergyConsumption,Thies,HLI_Biomass,Biomass,2040,0.06067213155313188
FinalEnergyConsumption,Thies,HLI_Biomass,Biomass,2045,0.060377033634702454
FinalEnergyConsumption,Thies,HLI_Biomass,Biomass,2050,0.0441591146180951
FinalEnergyConsumption,Thies,HMI_Biomass,Biomass,2022,0.14140271489583195
FinalEnergyConsumption,Thies,HMI_Biomass,Biomass,2025,0.17660350680000053
FinalEnergyConsumption,Thies,HMI_Biomass,Biomass,2030,0.18057897256329472
FinalEnergyConsumption,Thies,HMI_Biomass,Biomass,2035,0.3940810356139466
FinalEnergyConsumption,Thies,HMI_Biomass,Biomass,2040,0.40291531632301675
FinalEnergyConsumption,Thies,HMI_Biomass,Biomass,2045,1.397400744143072
FinalEnergyConsumption,Thies,HMI_Biomass,Biomass,2050,2.2280631076041293
FinalEnergyConsumption,Thies,FRT_Rail_Electric,Power,2030,0.002231401540001343
FinalEnergyConsumption,Thies,FRT_Rail_Electric,Power,2035,0.005207356726715777
FinalEnergyConsumption,Thies,FRT_Rail_Electric,Power,2040,0.009213036109908477
FinalEnergyConsumption,Thies,FRT_Rail_Electric,Power,2045,0.014778118651675444
FinalEnergyConsumption,Thies,FRT_Rail_Electric,Power,2050,0.022699147872426766
FinalEnergyConsumption,Thies,FRT_Road_BEV,Power,2030,0.05227464259443022
FinalEnergyConsumption,Thies,FRT_Road_BEV,Power,2035,0.04612961391591353
FinalEnergyConsumption,Thies,FRT_Road_BEV,Power,2040,0.04804704639172641
FinalEnergyConsumption,Thies,FRT_Road_BEV,Power,2045,0.07353283877625931
FinalEnergyConsumption,Thies,FRT_Road_BEV,Power,2050,0.10901565712576018
FinalEnergyConsumption,Thies,HHI_Scrap_EAF,Power,2030,0.026851798226712544
FinalEnergyConsumption,Thies,HHI_Scrap_EAF,Power,2035,0.028009305663017653
FinalEnergyConsumption,Thies,HHI_Scrap_EAF,Power,2040,0.02922065896743288
FinalEnergyConsumption,Thies,HHI_Scrap_EAF,Power,2045,0.04920526862802553
FinalEnergyConsumption,Thies,HHI_Scrap_EAF,Power,2050,0.32287068185685003
FinalEnergyConsumption,Thies,HLI_Direct_Electric,Power,2025,0.1497780106337577
FinalEnergyConsumption,Thies,HLI_Direct_Electric,Power,2030,0.24038639516805518
FinalEnergyConsumption,Thies,HLI_Direct_Electric,Power,2035,0.24732308052870913
FinalEnergyConsumption,Thies,HLI_Direct_Electric,Power,2040,0.25442068132039963
FinalEnergyConsumption,Thies,HLI_Direct_Electric,Power,2045,0.2243623059415357
FinalEnergyConsumption,Thies,HLI_Direct_Electric,Power,2050,1.298954309546455
FinalEnergyConsumption,Thies,HMI_Steam_Electric,Power,2030,0.2464083897426938
FinalEnergyConsumption,Thies,HMI_Steam_Electric,Power,2035,0.2610874836554021
FinalEnergyConsumption,Thies,HMI_Steam_Electric,Power,2040,0.5179643269970677
FinalEnergyConsumption,Thies,HMI_Steam_Electric,Power,2045,2.5369062398427915
FinalEnergyConsumption,Thies,HMI_Steam_Electric,Power,2050,4.30964815078337
FinalEnergyConsumption,Thies,PSNG_Rail_Electric,Power,2025,0.0019180399842397562
FinalEnergyConsumption,Thies,PSNG_Rail_Electric,Power,2030,0.01591769884781952
FinalEnergyConsumption,Thies,PSNG_Rail_Electric,Power,2035,0.03941658877242539
FinalEnergyConsumption,Thies,PSNG_Rail_Electric,Power,2040,0.03241569227493441
FinalEnergyConsumption,Thies,PSNG_Rail_Electric,Power,2045,0.03612653116737826
FinalEnergyConsumption,Thies,PSNG_Rail_Electric,Power,2050,0.0371034116379467
FinalEnergyConsumption,Thies,X_Electrolysis,Power,2035,0.6453578715671029
FinalEnergyConsumption,Thies,X_Electrolysis,Power,2040,1.0706078428338983
FinalEnergyConsumption,Thies,X_Electrolysis,Power,2045,1.7578572702421302
FinalEnergyConsumption,Thies,X_Electrolysis,Power,2050,2.3797046011784846
FinalEnergyConsumption,Thies,D_Battery_Li-Ion,Power,2045,0.08745151977306465
FinalEnergyConsumption,Thies,D_Battery_Li-Ion,Power,2050,0.07743700214553412
FinalEnergyConsumption,Thies,PSNG_Road_BEV,Power,2030,0.07791170134782802
FinalEnergyConsumption,Thies,PSNG_Road_BEV,Power,2035,0.07582478077414777
FinalEnergyConsumption,Thies,PSNG_Road_BEV,Power,2040,0.17361878086843274
FinalEnergyConsumption,Thies,PSNG_Road_BEV,Power,2045,0.4630163902705342
FinalEnergyConsumption,Thies,PSNG_Road_BEV,Power,2050,0.6831476176808795
FinalEnergyConsumption,Thies,PSNG_Road_PHEV,Power,2050,0.0013728223018659375
FinalEnergyConsumption,Thies,HHI_BF_BOF,Gas_Bio,2050,0.000437112417039758
FinalEnergyConsumption,Thies,HLI_Gas_Boiler,Gas_Bio,2030,0.06555675651860861
FinalEnergyConsumption,Thies,HLI_Gas_Boiler,Gas_Bio,2050,0.0813559322033899
FinalEnergyConsumption,Thies,P_Gas_CCGT,Gas_Bio,2030,0.019998799036946933
FinalEnergyConsumption,Thies,P_Gas_CCGT,Gas_Bio,2050,0.08731719705838441
FinalEnergyConsumption,Thies,HMI_Gas,Gas_Bio,2030,0.007777777777777787
FinalEnergyConsumption,Thies,HMI_Gas,Gas_Bio,2050,0.09755642498785276
FinalEnergyConsumption,LS,D_Gas_H2,H2,2050,0.08413533244016931
FinalEnergyConsumption,LS,FRT_Road_H2,H2,2050,0.10691092973216798
FinalEnergyConsumption,LS,HLI_H2_Boiler,H2,2035,0.08457256289558918
FinalEnergyConsumption,LS,HLI_H2_Boiler,H2,2040,0.21038425709659872
FinalEnergyConsumption,LS,HLI_H2_Boiler,H2,2045,0.3970953928194867
FinalEnergyConsumption,LS,HLI_H2_Boiler,H2,2050,0.4457190388807752
FinalEnergyConsumption,LS,X_Methanation,H2,2035,0.05283068721496012
FinalEnergyConsumption,LS,X_Methanation,H2,2040,0.023201268091341796
FinalEnergyConsumption,LS,X_Methanation,H2,2050,0.001629288218780101
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Synth,2035,0.017593657265470367
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Synth,2040,0.0027118627456769848
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Synth,2050,1.031731535000861e-5
FinalEnergyConsumption,LS,HMI_Gas,Gas_Synth,2035,0.020330448395654635
FinalEnergyConsumption,LS,HMI_Gas,Gas_Synth,2040,0.014715548483290201
FinalEnergyConsumption,LS,HMI_Gas,Gas_Synth,2050,0.0013244283098026682
FinalEnergyConsumption,LS,HLI_Oil_Boiler,Oil,2022,0.062091503255555576
FinalEnergyConsumption,LS,HLI_Oil_Boiler,Oil,2025,0.062002801122222284
FinalEnergyConsumption,LS,HLI_Oil_Boiler,Oil,2030,0.0038615396992878743
FinalEnergyConsumption,LS,HLI_Oil_Boiler,Oil,2035,0.006101962091259229
FinalEnergyConsumption,LS,HMI_Oil,Oil,2022,0.2515905147000004
FinalEnergyConsumption,LS,HMI_Oil,Oil,2025,0.2506229860499992
FinalEnergyConsumption,LS,FRT_Rail_Conv,Oil,2022,0.0038155292298393674
FinalEnergyConsumption,LS,FRT_Rail_Conv,Oil,2025,0.0059798145341375016
FinalEnergyConsumption,LS,FRT_Rail_Conv,Oil,2030,0.006938117679051994
FinalEnergyConsumption,LS,FRT_Rail_Conv,Oil,2035,0.008341776741396264
FinalEnergyConsumption,LS,FRT_Rail_Conv,Oil,2040,0.010012028672514273
FinalEnergyConsumption,LS,FRT_Rail_Conv,Oil,2045,0.01206773894926131
FinalEnergyConsumption,LS,FRT_Rail_Conv,Oil,2050,0.014522241723693163
FinalEnergyConsumption,LS,FRT_Road_ICE,Oil,2022,0.27338652989018275
FinalEnergyConsumption,LS,FRT_Road_ICE,Oil,2025,0.30145494030145986
FinalEnergyConsumption,LS,FRT_Road_ICE,Oil,2030,0.29380658320791464
FinalEnergyConsumption,LS,FRT_Road_ICE,Oil,2035,0.3698011492869864
FinalEnergyConsumption,LS,FRT_Road_ICE,Oil,2040,0.3907431988367393
FinalEnergyConsumption,LS,FRT_Road_ICE,Oil,2045,0.4261655116459464
FinalEnergyConsumption,LS,FRT_Road_ICE,Oil,2050,0.33304992667971073
FinalEnergyConsumption,LS,FRT_Ship_Conv,Oil,2022,0.0024713772628462915
FinalEnergyConsumption,LS,FRT_Ship_Conv,Oil,2025,0.002756133445195833
FinalEnergyConsumption,LS,FRT_Ship_Conv,Oil,2030,0.0034453965455166664
FinalEnergyConsumption,LS,FRT_Ship_Conv,Oil,2035,0.004305279577516669
FinalEnergyConsumption,LS,FRT_Ship_Conv,Oil,2040,0.005558265796151484
FinalEnergyConsumption,LS,FRT_Ship_Conv,Oil,2045,0.00724830198338907
FinalEnergyConsumption,LS,FRT_Ship_Conv,Oil,2050,0.009283054888734293
FinalEnergyConsumption,LS,PSNG_Air_Conv,Oil,2030,0.01570385621481667
FinalEnergyConsumption,LS,PSNG_Air_Conv,Oil,2035,0.020525326804791667
FinalEnergyConsumption,LS,PSNG_Air_Conv,Oil,2040,0.026823986937783338
FinalEnergyConsumption,LS,PSNG_Air_Conv,Oil,2045,0.03505947713683335
FinalEnergyConsumption,LS,PSNG_Air_Conv,Oil,2050,0.04582140524529167
FinalEnergyConsumption,LS,PSNG_Rail_Conv,Oil,2022,0.002645229024894804
FinalEnergyConsumption,LS,PSNG_Rail_Conv,Oil,2025,0.0029505037860372775
FinalEnergyConsumption,LS,PSNG_Rail_Conv,Oil,2030,0.014297296588956033
FinalEnergyConsumption,LS,PSNG_Rail_Conv,Oil,2035,0.0429538904701767
FinalEnergyConsumption,LS,PSNG_Rail_Conv,Oil,2040,0.08397836613620066
FinalEnergyConsumption,LS,PSNG_Rail_Conv,Oil,2045,0.14415343809276676
FinalEnergyConsumption,LS,PSNG_Rail_Conv,Oil,2050,0.26070984860815183
FinalEnergyConsumption,LS,PSNG_Road_ICE,Oil,2022,1.1623226001209201
FinalEnergyConsumption,LS,PSNG_Road_ICE,Oil,2025,1.2066788098394325
FinalEnergyConsumption,LS,PSNG_Road_ICE,Oil,2030,1.1377530954620918
FinalEnergyConsumption,LS,PSNG_Road_ICE,Oil,2035,1.213415610030248
FinalEnergyConsumption,LS,PSNG_Road_ICE,Oil,2040,1.3095030002775523
FinalEnergyConsumption,LS,PSNG_Road_ICE,Oil,2045,1.1031241670767493
FinalEnergyConsumption,LS,PSNG_Road_ICE,Oil,2050,0.9891209996309248
FinalEnergyConsumption,LS,PSNG_Road_PHEV,Oil,2050,0.0033392557050569934
FinalEnergyConsumption,LS,HHI_BF_BOF,Gas_Natural,2030,0.014594278506566836
FinalEnergyConsumption,LS,HHI_BF_BOF,Gas_Natural,2050,0.0008896096017717763
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Natural,2030,0.12977887168731328
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Natural,2035,0.3798326792126199
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Natural,2040,0.671040270309591
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Natural,2045,0.9899024186082392
FinalEnergyConsumption,LS,HLI_Gas_Boiler,Gas_Natural,2050,0.03267424853449059
FinalEnergyConsumption,LS,HMI_Gas,Gas_Natural,2030,0.19544383665558726
FinalEnergyConsumption,LS,HMI_Gas,Gas_Natural,2035,0.28428443771545614
FinalEnergyConsumption,LS,HMI_Gas,Gas_Natural,2040,0.4327893092362269
FinalEnergyConsumption,LS,HMI_Gas,Gas_Natural,2045,0.525335949367074
FinalEnergyConsumption,LS,HMI_Gas,Gas_Natural,2050,0.02632170663557014
FinalEnergyConsumption,LS,HHI_BF_BOF,Hardcoal,2025,0.08275611881699993
FinalEnergyConsumption,LS,HHI_BF_BOF,Hardcoal,2030,0.05972404437971103
FinalEnergyConsumption,LS,HHI_BF_BOF,Hardcoal,2035,0.08910272317230715
FinalEnergyConsumption,LS,HHI_BF_BOF,Hardcoal,2040,0.09434707037801997
FinalEnergyConsumption,LS,HHI_BF_BOF,Hardcoal,2045,0.08209467947650474
FinalEnergyConsumption,LS,HHI_BF_BOF,Hardcoal,2050,0.01383478668589955
FinalEnergyConsumption,LS,HLI_Hardcoal,Hardcoal,2022,0.1851851851388889
FinalEnergyConsumption,LS,HLI_Hardcoal,Hardcoal,2025,0.18439794518784833
FinalEnergyConsumption,LS,HLI_Hardcoal,Hardcoal,2030,0.1327891155999991
FinalEnergyConsumption,LS,HLI_Hardcoal,Hardcoal,2035,0.06628117914999974
FinalEnergyConsumption,LS,HLI_Biomass,Biomass,2022,0.06944444444444434
FinalEnergyConsumption,LS,HLI_Biomass,Biomass,2025,0.06950853102157291
FinalEnergyConsumption,LS,HLI_Biomass,Biomass,2030,0.07123021225117597
FinalEnergyConsumption,LS,HLI_Biomass,Biomass,2035,0.07291183105864414
FinalEnergyConsumption,LS,HLI_Biomass,Biomass,2040,0.07466710945814703
FinalEnergyConsumption,LS,HLI_Biomass,Biomass,2045,0.07430394258050158
FinalEnergyConsumption,LS,HLI_Biomass,Biomass,2050,0.07394077570285651
