Timestamp [UTC],2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
2/5/2050 19:00,0.000120363,0.000120349,0.00012035,0.00012038,0.000119194,0.000120373,0.000120365,0.000120349,0.00012038,0.000118247,0.000119204,0.000120373,0.000120359,0.00012035,0.00012038,0.000118247,0.000120373,0.000120365,0.000120349,0.00012035,0.000118249,0.000119204,0.000120373
2/5/2050 20:00,0.000128837,0.000128822,0.000128824,0.000128855,0.000124743,0.000128848,0.000128839,0.000128822,0.000128855,0.000125827,0.000124754,0.000128848,0.000128833,0.000128824,0.000128855,0.000125827,0.000128848,0.000128839,0.000128822,0.000128824,0.000125829,0.000124754,0.000128848
2/5/2050 21:00,0.000128289,0.000128274,0.000128275,0.000128306,0.000127724,0.0001283,0.000128291,0.000128274,0.000128306,0.000130552,0.000127735,0.0001283,0.000128285,0.000128275,0.000128306,0.000130552,0.0001283,0.000128291,0.000128274,0.000128275,0.000130554,0.000127735,0.0001283
2/5/2050 22:00,0.000130019,0.000130003,0.000130005,0.000130037,0.000129975,0.00013003,0.000130021,0.000130003,0.000130037,0.000131677,0.000129986,0.00013003,0.000130015,0.000130005,0.000130037,0.000131677,0.00013003,0.000130021,0.000130003,0.000130005,0.00013168,0.000129986,0.00013003
2/5/2050 23:00,0.000128204,0.000128189,0.000128191,0.000128222,0.000130115,0.000128216,0.000128207,0.000128189,0.000128222,0.000129722,0.000130126,0.000128216,0.0001282,0.000128191,0.000128222,0.000129722,0.000128216,0.000128207,0.000128189,0.000128191,0.000129725,0.000130126,0.000128216
3/5/2050 0:00,0.000126686,0.000126671,0.000126672,0.000128124,0.000126684,0.000126697,0.000126688,0.000126671,0.000128124,0.000130032,0.000126695,0.000126697,0.000126682,0.000126672,0.000128124,0.000130032,0.000126697,0.000126688,0.000126671,0.000126672,0.000130034,0.000126695,0.000126697
3/5/2050 1:00,0.00011829,0.000118276,0.000118277,0.000123932,0.000118288,0.0001183,0.000118292,0.000118276,0.000123932,0.000123675,0.000118298,0.0001183,0.000118286,0.000118277,0.000123932,0.000123675,0.0001183,0.000118292,0.000118276,0.000118277,0.000123677,0.000118298,0.0001183
3/5/2050 2:00,0.000113156,0.000113143,0.000113144,0.000117223,0.000113155,0.000113166,0.000113158,0.000113143,0.000117223,0.000116981,0.000113164,0.000113166,0.000113153,0.000113144,0.000117223,0.000116981,0.000113166,0.000113158,0.000113143,0.000113144,0.000116983,0.000113164,0.000113166
3/5/2050 3:00,0.000108023,0.00010801,0.000108012,0.000113791,0.000108022,0.000108032,0.000108025,0.00010801,0.000113791,0.00011023,0.000108031,0.000108032,0.00010802,0.000108012,0.000113791,0.00011023,0.000108032,0.000108025,0.00010801,0.000108012,0.000110232,0.000108031,0.000108032
3/5/2050 4:00,0.000106181,0.000106168,0.00010617,0.000110345,0.000106179,0.00010619,0.000106182,0.000106168,0.000110345,0.000108965,0.000106188,0.00010619,0.000106177,0.00010617,0.000110345,0.000108965,0.00010619,0.000106182,0.000106168,0.00010617,0.000108966,0.000106188,0.00010619
3/5/2050 5:00,0.000105126,0.000105114,0.000105115,0.000109135,0.000105124,0.000105135,0.000105128,0.000105114,0.000109135,0.000110877,0.000105133,0.000105135,0.000105123,0.000105115,0.000109135,0.000110877,0.000105135,0.000105128,0.000105114,0.000105115,0.000110879,0.000105133,0.000105135
3/5/2050 6:00,0.000104887,0.000104875,0.000104876,0.000107911,0.000104885,0.000104896,0.000104889,0.000104875,0.000107911,0.000104942,0.000104894,0.000104896,0.000104884,0.000104876,0.000107911,0.000104942,0.000104896,0.000104889,0.000104875,0.000104876,0.000104944,0.000104894,0.000104896
3/5/2050 7:00,0.000102672,0.00010266,0.000102662,0.000108221,0.000102671,0.000102681,0.000102674,0.00010266,0.000108221,0.000107229,0.00010268,0.000102681,0.000102669,0.000102662,0.000108221,0.000107229,0.000102681,0.000102674,0.00010266,0.000102662,0.000107231,0.00010268,0.000102681
3/5/2050 8:00,0.000107521,0.000107509,0.00010751,0.000107433,0.00010752,0.000107531,0.000107523,0.000107509,0.000107433,0.000110455,0.000107529,0.000107531,0.000107518,0.00010751,0.000107433,0.000110455,0.000107531,0.000107523,0.000107509,0.00010751,0.000110457,0.000107529,0.000107531
3/5/2050 9:00,0.000112552,0.000112538,0.00011254,0.000119248,0.00011255,0.000112561,0.000112553,0.000112538,0.000119248,0.000110709,0.00011256,0.000112561,0.000112548,0.00011254,0.000119248,0.000110709,0.000112561,0.000112553,0.000112538,0.00011254,0.00011071,0.00011256,0.000112561
3/5/2050 10:00,0.000113916,0.000113902,0.000113904,0.000121189,0.000113914,0.000113926,0.000113918,0.000113902,0.000121189,0.000109724,0.000113924,0.000113926,0.000113912,0.000113904,0.000121189,0.000109724,0.000113926,0.000113918,0.000113902,0.000113904,0.000109726,0.000113924,0.000113926
3/5/2050 11:00,0.000118458,0.000118444,0.000118446,0.0001269,0.000118457,0.000118469,0.00011846,0.000118444,0.0001269,0.000106968,0.000118467,0.000118469,0.000118455,0.000118446,0.0001269,0.000106968,0.000118469,0.00011846,0.000118444,0.000118446,0.000106969,0.000118467,0.000118469
3/5/2050 12:00,0.000119845,0.000119831,0.000119832,0.000111554,0.000119843,0.000119855,0.000119847,0.000119831,0.000111554,0.000111271,0.000119853,0.000119855,0.000119841,0.000119832,0.000111554,0.000111271,0.000119855,0.000119847,0.000119831,0.000119832,0.000111273,0.000119853,0.000119855
3/5/2050 13:00,0.00012369,0.000123675,0.000123677,0.000111695,0.000123688,0.000123701,0.000123692,0.000123675,0.000111695,0.000121414,0.000123699,0.000123701,0.000123686,0.000123677,0.000111695,0.000121414,0.000123701,0.000123692,0.000123675,0.000123677,0.000121416,0.000123699,0.000123701
3/5/2050 14:00,0.00011933,0.000119316,0.000119318,0.00011372,0.000119329,0.000119341,0.000119332,0.000119316,0.00011372,0.000118443,0.000119339,0.000119341,0.000119326,0.000119318,0.00011372,0.000118443,0.000119341,0.000119332,0.000119316,0.000119318,0.000118445,0.000119339,0.000119341
3/5/2050 15:00,0.000120343,0.000120329,0.00012033,0.000117392,0.000120341,0.000120353,0.000120345,0.000120329,0.000117392,0.000114843,0.000120351,0.000120353,0.000120339,0.00012033,0.000117392,0.000114843,0.000120353,0.000120345,0.000120329,0.00012033,0.000114845,0.000120351,0.000120353
3/5/2050 16:00,0.000124154,0.00012414,0.000124141,0.000117518,0.000124152,0.000124165,0.000124156,0.00012414,0.000117518,0.000121819,0.000124163,0.000124165,0.00012415,0.000124141,0.000117518,0.000121819,0.000124165,0.000124156,0.00012414,0.000124141,0.000121821,0.000124163,0.000124165
3/5/2050 17:00,0.000122171,0.000122157,0.000122158,0.000124157,0.000122169,0.000122182,0.000122173,0.000122157,0.000124157,0.000118886,0.00012218,0.000122182,0.000122167,0.000122158,0.000124157,0.000118886,0.000122182,0.000122173,0.000122157,0.000122158,0.000118888,0.00012218,0.000122182
3/5/2050 18:00,0.0001149,0.000114887,0.000114888,0.000116182,0.000114899,0.00011491,0.000114902,0.000114887,0.000116182,0.000114654,0.000114908,0.00011491,0.000114897,0.000114888,0.000116182,0.000114654,0.00011491,0.000114902,0.000114887,0.000114888,0.000114656,0.000114908,0.00011491
3/5/2050 19:00,0.000120363,0.000120349,0.00012035,0.000118264,0.000120361,0.000120373,0.000120365,0.000120349,0.000118264,0.000119194,0.000120372,0.000120373,0.000120359,0.00012035,0.000118264,0.000119194,0.000120373,0.000120365,0.000120349,0.00012035,0.000119196,0.000120372,0.000120373
3/5/2050 20:00,0.000128837,0.000128822,0.000128824,0.000125845,0.000128835,0.000128848,0.000128839,0.000128822,0.000125845,0.000124744,0.000128846,0.000128848,0.000128833,0.000128824,0.000125845,0.000124744,0.000128848,0.000128839,0.000128822,0.000128824,0.000124746,0.000128846,0.000128848
3/5/2050 21:00,0.000128289,0.000128274,0.000128275,0.000130571,0.000128287,0.0001283,0.000128291,0.000128274,0.000130571,0.000127725,0.000128298,0.0001283,0.000128285,0.000128275,0.000130571,0.000127725,0.0001283,0.000128291,0.000128274,0.000128275,0.000127728,0.000128298,0.0001283
3/5/2050 22:00,0.000130019,0.000130003,0.000130005,0.000131696,0.000130017,0.00013003,0.000130021,0.000130003,0.000131696,0.000129976,0.000130028,0.00013003,0.000130015,0.000130005,0.000131696,0.000129976,0.00013003,0.000130021,0.000130003,0.000130005,0.000129978,0.000130028,0.00013003
3/5/2050 23:00,0.000128204,0.000128189,0.000128191,0.000129741,0.000128203,0.000128216,0.000128207,0.000128189,0.000129741,0.000130116,0.000128214,0.000128216,0.0001282,0.000128191,0.000129741,0.000130116,0.000128216,0.000128207,0.000128189,0.000128191,0.000130118,0.000128214,0.000128216
4/5/2050 0:00,0.000126686,0.000126671,0.000128092,0.000130051,0.000126684,0.000126697,0.000126688,0.000126671,0.000130051,0.000126685,0.000126695,0.000126697,0.000126682,0.000128092,0.000130051,0.000126685,0.000126697,0.000126688,0.000126671,0.000128092,0.000126687,0.000126695,0.000126697
4/5/2050 1:00,0.00011829,0.000118276,0.000123902,0.000123693,0.000118288,0.0001183,0.000118292,0.000118276,0.000123693,0.000118289,0.000118298,0.0001183,0.000118286,0.000123902,0.000123693,0.000118289,0.0001183,0.000118292,0.000118276,0.000123902,0.000118291,0.000118298,0.0001183
4/5/2050 2:00,0.000113156,0.000113143,0.000117194,0.000116998,0.000113155,0.000113166,0.000113158,0.000113143,0.000116998,0.000113156,0.000113164,0.000113166,0.000113153,0.000117194,0.000116998,0.000113156,0.000113166,0.000113158,0.000113143,0.000117194,0.000113157,0.000113164,0.000113166
4/5/2050 3:00,0.000108023,0.00010801,0.000113763,0.000110246,0.000108022,0.000108032,0.000108025,0.00010801,0.000110246,0.000108022,0.000108031,0.000108032,0.00010802,0.000113763,0.000110246,0.000108022,0.000108032,0.000108025,0.00010801,0.000113763,0.000108024,0.000108031,0.000108032
4/5/2050 4:00,0.000106181,0.000106168,0.000110318,0.00010898,0.000106179,0.00010619,0.000106182,0.000106168,0.00010898,0.00010618,0.000106188,0.00010619,0.000106177,0.000110318,0.00010898,0.00010618,0.00010619,0.000106182,0.000106168,0.000110318,0.000106182,0.000106188,0.00010619
4/5/2050 5:00,0.000105126,0.000105114,0.000109109,0.000110893,0.000105124,0.000105135,0.000105128,0.000105114,0.000110893,0.000105125,0.000105133,0.000105135,0.000105123,0.000109109,0.000110893,0.000105125,0.000105135,0.000105128,0.000105114,0.000109109,0.000105127,0.000105133,0.000105135
4/5/2050 6:00,0.000104887,0.000104875,0.000107885,0.000104958,0.000104885,0.000104896,0.000104889,0.000104875,0.000104958,0.000104886,0.000104894,0.000104896,0.000104884,0.000107885,0.000104958,0.000104886,0.000104896,0.000104889,0.000104875,0.000107885,0.000104888,0.000104894,0.000104896
4/5/2050 7:00,0.000102672,0.00010266,0.000108194,0.000107245,0.000102671,0.000102681,0.000102674,0.00010266,0.000107245,0.000102672,0.00010268,0.000102681,0.000102669,0.000108194,0.000107245,0.000102672,0.000102681,0.000102674,0.00010266,0.000108194,0.000102673,0.00010268,0.000102681
4/5/2050 8:00,0.000107521,0.000107509,0.000107407,0.000110471,0.00010752,0.000107531,0.000107523,0.000107509,0.000110471,0.000107521,0.000107529,0.000107531,0.000107518,0.000107407,0.000110471,0.000107521,0.000107531,0.000107523,0.000107509,0.000107407,0.000107522,0.000107529,0.000107531
4/5/2050 9:00,0.000112552,0.000112538,0.000119219,0.000110724,0.00011255,0.000112561,0.000112553,0.000112538,0.000110724,0.000112551,0.00011256,0.000112561,0.000112548,0.000119219,0.000110724,0.000112551,0.000112561,0.000112553,0.000112538,0.000119219,0.000112553,0.00011256,0.000112561
4/5/2050 10:00,0.000113916,0.000113902,0.00012116,0.00010974,0.000113914,0.000113926,0.000113918,0.000113902,0.00010974,0.000113915,0.000113924,0.000113926,0.000113912,0.00012116,0.00010974,0.000113915,0.000113926,0.000113918,0.000113902,0.00012116,0.000113917,0.000113924,0.000113926
4/5/2050 11:00,0.000118458,0.000118444,0.000126869,0.000106983,0.000118457,0.000118469,0.00011846,0.000118444,0.000106983,0.000118458,0.000118467,0.000118469,0.000118455,0.000126869,0.000106983,0.000118458,0.000118469,0.00011846,0.000118444,0.000126869,0.00011846,0.000118467,0.000118469
4/5/2050 12:00,0.000119845,0.000119831,0.000111527,0.000111287,0.000119843,0.000119855,0.000119847,0.000119831,0.000111287,0.000119844,0.000119853,0.000119855,0.000119841,0.000111527,0.000111287,0.000119844,0.000119855,0.000119847,0.000119831,0.000111527,0.000119846,0.000119853,0.000119855
4/5/2050 13:00,0.00012369,0.000123675,0.000111668,0.000121431,0.000123688,0.000123701,0.000123692,0.000123675,0.000121431,0.000123689,0.000123699,0.000123701,0.000123686,0.000111668,0.000121431,0.000123689,0.000123701,0.000123692,0.000123675,0.000111668,0.000123691,0.000123699,0.000123701
4/5/2050 14:00,0.00011933,0.000119316,0.000113693,0.000118461,0.000119329,0.000119341,0.000119332,0.000119316,0.000118461,0.000119329,0.000119339,0.000119341,0.000119326,0.000113693,0.000118461,0.000119329,0.000119341,0.000119332,0.000119316,0.000113693,0.000119331,0.000119339,0.000119341
4/5/2050 15:00,0.000120343,0.000120329,0.000117363,0.00011486,0.000120341,0.000120353,0.000120345,0.000120329,0.00011486,0.000120342,0.000120351,0.000120353,0.000120339,0.000117363,0.00011486,0.000120342,0.000120353,0.000120345,0.000120329,0.000117363,0.000120344,0.000120351,0.000120353
4/5/2050 16:00,0.000124154,0.00012414,0.00011749,0.000121836,0.000124152,0.000124165,0.000124156,0.00012414,0.000121836,0.000124153,0.000124163,0.000124165,0.00012415,0.00011749,0.000121836,0.000124153,0.000124165,0.000124156,0.00012414,0.00011749,0.000124155,0.000124163,0.000124165
4/5/2050 17:00,0.000122171,0.000122157,0.000124127,0.000118903,0.000122169,0.000122182,0.000122173,0.000122157,0.000118903,0.00012217,0.00012218,0.000122182,0.000122167,0.000124127,0.000118903,0.00012217,0.000122182,0.000122173,0.000122157,0.000124127,0.000122172,0.00012218,0.000122182
4/5/2050 18:00,0.0001149,0.000114887,0.000116154,0.000114671,0.000114899,0.00011491,0.000114902,0.000114887,0.000114671,0.000114899,0.000114908,0.00011491,0.000114897,0.000116154,0.000114671,0.000114899,0.00011491,0.000114902,0.000114887,0.000116154,0.000114901,0.000114908,0.00011491
4/5/2050 19:00,0.000120363,0.000120349,0.000118235,0.000119212,0.000120361,0.000120373,0.000120365,0.000120349,0.000119212,0.000120362,0.000120372,0.000120373,0.000120359,0.000118235,0.000119212,0.000120362,0.000120373,0.000120365,0.000120349,0.000118235,0.000120364,0.000120372,0.000120373
4/5/2050 20:00,0.000128837,0.000128822,0.000125814,0.000124762,0.000128835,0.000128848,0.000128839,0.000128822,0.000124762,0.000128836,0.000128846,0.000128848,0.000128833,0.000125814,0.000124762,0.000128836,0.000128848,0.000128839,0.000128822,0.000125814,0.000128839,0.000128846,0.000128848
4/5/2050 21:00,0.000128289,0.000128274,0.000130539,0.000127744,0.000128287,0.0001283,0.000128291,0.000128274,0.000127744,0.000128288,0.000128298,0.0001283,0.000128285,0.000130539,0.000127744,0.000128288,0.0001283,0.000128291,0.000128274,0.000130539,0.00012829,0.000128298,0.0001283
4/5/2050 22:00,0.000130019,0.000130003,0.000131664,0.000129994,0.000130017,0.00013003,0.000130021,0.000130003,0.000129994,0.000130018,0.000130028,0.00013003,0.000130015,0.000131664,0.000129994,0.000130018,0.00013003,0.000130021,0.000130003,0.000131664,0.00013002,0.000130028,0.00013003
4/5/2050 23:00,0.000128204,0.000128189,0.00012971,0.000130135,0.000128203,0.000128216,0.000128207,0.000128189,0.000130135,0.000128204,0.000128214,0.000128216,0.0001282,0.00012971,0.000130135,0.000128204,0.000128216,0.000128207,0.000128189,0.00012971,0.000128206,0.000128214,0.000128216
5/5/2050 0:00,0.000126686,0.000128091,0.000130019,0.000126703,0.000126684,0.000126697,0.000126688,0.000128091,0.000126703,0.000126685,0.000126695,0.000126697,0.000128102,0.000130019,0.000126703,0.000126685,0.000126697,0.000126688,0.000128091,0.000130019,0.000126687,0.000126695,0.000126697
5/5/2050 1:00,0.00011829,0.0001239,0.000123663,0.000118306,0.000118288,0.0001183,0.000118292,0.0001239,0.000118306,0.000118289,0.000118298,0.0001183,0.000123911,0.000123663,0.000118306,0.000118289,0.0001183,0.000118292,0.0001239,0.000123663,0.000118291,0.000118298,0.0001183
5/5/2050 2:00,0.000113156,0.000117193,0.000116969,0.000113172,0.000113155,0.000113166,0.000113158,0.000117193,0.000113172,0.000113156,0.000113164,0.000113166,0.000117203,0.000116969,0.000113172,0.000113156,0.000113166,0.000113158,0.000117193,0.000116969,0.000113157,0.000113164,0.000113166
5/5/2050 3:00,0.000108023,0.000113762,0.000110219,0.000108038,0.000108022,0.000108032,0.000108025,0.000113762,0.000108038,0.000108022,0.000108031,0.000108032,0.000113771,0.000110219,0.000108038,0.000108022,0.000108032,0.000108025,0.000113762,0.000110219,0.000108024,0.000108031,0.000108032
5/5/2050 4:00,0.000106181,0.000110317,0.000108954,0.000106195,0.000106179,0.00010619,0.000106182,0.000110317,0.000106195,0.00010618,0.000106188,0.00010619,0.000110326,0.000108954,0.000106195,0.00010618,0.00010619,0.000106182,0.000110317,0.000108954,0.000106182,0.000106188,0.00010619
5/5/2050 5:00,0.000105126,0.000109107,0.000110866,0.00010514,0.000105124,0.000105135,0.000105128,0.000109107,0.00010514,0.000105125,0.000105133,0.000105135,0.000109117,0.000110866,0.00010514,0.000105125,0.000105135,0.000105128,0.000109107,0.000110866,0.000105127,0.000105133,0.000105135
5/5/2050 6:00,0.000104887,0.000107884,0.000104932,0.000104901,0.000104885,0.000104896,0.000104889,0.000107884,0.000104901,0.000104886,0.000104894,0.000104896,0.000107893,0.000104932,0.000104901,0.000104886,0.000104896,0.000104889,0.000107884,0.000104932,0.000104888,0.000104894,0.000104896
5/5/2050 7:00,0.000102672,0.000108193,0.000107219,0.000102687,0.000102671,0.000102681,0.000102674,0.000108193,0.000102687,0.000102672,0.00010268,0.000102681,0.000108202,0.000107219,0.000102687,0.000102672,0.000102681,0.000102674,0.000108193,0.000107219,0.000102673,0.00010268,0.000102681
5/5/2050 8:00,0.000107521,0.000107406,0.000110444,0.000107536,0.00010752,0.000107531,0.000107523,0.000107406,0.000107536,0.000107521,0.000107529,0.000107531,0.000107415,0.000110444,0.000107536,0.000107521,0.000107531,0.000107523,0.000107406,0.000110444,0.000107522,0.000107529,0.000107531
5/5/2050 9:00,0.000112552,0.000119218,0.000110698,0.000112567,0.00011255,0.000112561,0.000112553,0.000119218,0.000112567,0.000112551,0.00011256,0.000112561,0.000119228,0.000110698,0.000112567,0.000112551,0.000112561,0.000112553,0.000119218,0.000110698,0.000112553,0.00011256,0.000112561
5/5/2050 10:00,0.000113916,0.000121158,0.000109713,0.000113931,0.000113914,0.000113926,0.000113918,0.000121158,0.000113931,0.000113915,0.000113924,0.000113926,0.000121169,0.000109713,0.000113931,0.000113915,0.000113926,0.000113918,0.000121158,0.000109713,0.000113917,0.000113924,0.000113926
5/5/2050 11:00,0.000118458,0.000126868,0.000106957,0.000118475,0.000118457,0.000118469,0.00011846,0.000126868,0.000118475,0.000118458,0.000118467,0.000118469,0.000126878,0.000106957,0.000118475,0.000118458,0.000118469,0.00011846,0.000126868,0.000106957,0.00011846,0.000118467,0.000118469
5/5/2050 12:00,0.000119845,0.000111526,0.00011126,0.000119861,0.000119843,0.000119855,0.000119847,0.000111526,0.000119861,0.000119844,0.000119853,0.000119855,0.000111535,0.00011126,0.000119861,0.000119844,0.000119855,0.000119847,0.000111526,0.00011126,0.000119846,0.000119853,0.000119855
5/5/2050 13:00,0.00012369,0.000111667,0.000121402,0.000123707,0.000123688,0.000123701,0.000123692,0.000111667,0.000123707,0.000123689,0.000123699,0.000123701,0.000111676,0.000121402,0.000123707,0.000123689,0.000123701,0.000123692,0.000111667,0.000121402,0.000123691,0.000123699,0.000123701
5/5/2050 14:00,0.00011933,0.000113691,0.000118432,0.000119347,0.000119329,0.000119341,0.000119332,0.000113691,0.000119347,0.000119329,0.000119339,0.000119341,0.000113701,0.000118432,0.000119347,0.000119329,0.000119341,0.000119332,0.000113691,0.000118432,0.000119331,0.000119339,0.000119341
5/5/2050 15:00,0.000120343,0.000117362,0.000114832,0.000120359,0.000120341,0.000120353,0.000120345,0.000117362,0.000120359,0.000120342,0.000120351,0.000120353,0.000117372,0.000114832,0.000120359,0.000120342,0.000120353,0.000120345,0.000117362,0.000114832,0.000120344,0.000120351,0.000120353
5/5/2050 16:00,0.000124154,0.000117488,0.000121807,0.000124171,0.000124152,0.000124165,0.000124156,0.000117488,0.000124171,0.000124153,0.000124163,0.000124165,0.000117498,0.000121807,0.000124171,0.000124153,0.000124165,0.000124156,0.000117488,0.000121807,0.000124155,0.000124163,0.000124165
5/5/2050 17:00,0.000122171,0.000124125,0.000118874,0.000122188,0.000122169,0.000122182,0.000122173,0.000124125,0.000122188,0.00012217,0.00012218,0.000122182,0.000124136,0.000118874,0.000122188,0.00012217,0.000122182,0.000122173,0.000124125,0.000118874,0.000122172,0.00012218,0.000122182
5/5/2050 18:00,0.0001149,0.000116152,0.000114643,0.000114916,0.000114899,0.00011491,0.000114902,0.000116152,0.000114916,0.000114899,0.000114908,0.00011491,0.000116162,0.000114643,0.000114916,0.000114899,0.00011491,0.000114902,0.000116152,0.000114643,0.000114901,0.000114908,0.00011491
5/5/2050 19:00,0.000120363,0.000118233,0.000119183,0.00012038,0.000120361,0.000120373,0.000120365,0.000118233,0.00012038,0.000120362,0.000120372,0.000120373,0.000118244,0.000119183,0.00012038,0.000120362,0.000120373,0.000120365,0.000118233,0.000119183,0.000120364,0.000120372,0.000120373
5/5/2050 20:00,0.000128837,0.000125813,0.000124732,0.000128855,0.000128835,0.000128848,0.000128839,0.000125813,0.000128855,0.000128836,0.000128846,0.000128848,0.000125824,0.000124732,0.000128855,0.000128836,0.000128848,0.000128839,0.000125813,0.000124732,0.000128839,0.000128846,0.000128848
5/5/2050 21:00,0.000128289,0.000130538,0.000127713,0.000128306,0.000128287,0.0001283,0.000128291,0.000130538,0.000128306,0.000128288,0.000128298,0.0001283,0.000130549,0.000127713,0.000128306,0.000128288,0.0001283,0.000128291,0.000130538,0.000127713,0.00012829,0.000128298,0.0001283
5/5/2050 22:00,0.000130019,0.000131663,0.000129963,0.000130037,0.000130017,0.00013003,0.000130021,0.000131663,0.000130037,0.000130018,0.000130028,0.00013003,0.000131674,0.000129963,0.000130037,0.000130018,0.00013003,0.000130021,0.000131663,0.000129963,0.00013002,0.000130028,0.00013003
5/5/2050 23:00,0.000128204,0.000129708,0.000130103,0.000128222,0.000128203,0.000128216,0.000128207,0.000129708,0.000128222,0.000128204,0.000128214,0.000128216,0.000129719,0.000130103,0.000128222,0.000128204,0.000128216,0.000128207,0.000129708,0.000130103,0.000128206,0.000128214,0.000128216
6/5/2050 0:00,0.000128106,0.000130017,0.000126672,0.000126703,0.000126684,0.000126697,0.000128108,0.000130017,0.000126703,0.000126685,0.000126695,0.000126697,0.000130029,0.000126672,0.000126703,0.000126685,0.000126697,0.000128108,0.000130017,0.000126672,0.000126687,0.000126695,0.000126697
6/5/2050 1:00,0.000123915,0.000123661,0.000118277,0.000118306,0.000118288,0.0001183,0.000123917,0.000123661,0.000118306,0.000118289,0.000118298,0.0001183,0.000123672,0.000118277,0.000118306,0.000118289,0.0001183,0.000123917,0.000123661,0.000118277,0.000118291,0.000118298,0.0001183
6/5/2050 2:00,0.000117207,0.000116968,0.000113144,0.000113172,0.000113155,0.000113166,0.000117209,0.000116968,0.000113172,0.000113156,0.000113164,0.000113166,0.000116978,0.000113144,0.000113172,0.000113156,0.000113166,0.000117209,0.000116968,0.000113144,0.000113157,0.000113164,0.000113166
6/5/2050 3:00,0.000113775,0.000110218,0.000108012,0.000108038,0.000108022,0.000108032,0.000113777,0.000110218,0.000108038,0.000108022,0.000108031,0.000108032,0.000110228,0.000108012,0.000108038,0.000108022,0.000108032,0.000113777,0.000110218,0.000108012,0.000108024,0.000108031,0.000108032
6/5/2050 4:00,0.000110329,0.000108953,0.00010617,0.000106195,0.000106179,0.00010619,0.000110331,0.000108953,0.000106195,0.00010618,0.000106188,0.00010619,0.000108962,0.00010617,0.000106195,0.00010618,0.00010619,0.000110331,0.000108953,0.00010617,0.000106182,0.000106188,0.00010619
6/5/2050 5:00,0.00010912,0.000110865,0.000105115,0.00010514,0.000105124,0.000105135,0.000109122,0.000110865,0.00010514,0.000105125,0.000105133,0.000105135,0.000110874,0.000105115,0.00010514,0.000105125,0.000105135,0.000109122,0.000110865,0.000105115,0.000105127,0.000105133,0.000105135
6/5/2050 6:00,0.000107896,0.000104931,0.000104876,0.000104901,0.000104885,0.000104896,0.000107898,0.000104931,0.000104901,0.000104886,0.000104894,0.000104896,0.00010494,0.000104876,0.000104901,0.000104886,0.000104896,0.000107898,0.000104931,0.000104876,0.000104888,0.000104894,0.000104896
6/5/2050 7:00,0.000108206,0.000107217,0.000102662,0.000102687,0.000102671,0.000102681,0.000108208,0.000107217,0.000102687,0.000102672,0.00010268,0.000102681,0.000107226,0.000102662,0.000102687,0.000102672,0.000102681,0.000108208,0.000107217,0.000102662,0.000102673,0.00010268,0.000102681
6/5/2050 8:00,0.000107418,0.000110443,0.00010751,0.000107536,0.00010752,0.000107531,0.00010742,0.000110443,0.000107536,0.000107521,0.000107529,0.000107531,0.000110453,0.00010751,0.000107536,0.000107521,0.000107531,0.00010742,0.000110443,0.00010751,0.000107522,0.000107529,0.000107531
6/5/2050 9:00,0.000119232,0.000110696,0.00011254,0.000112567,0.00011255,0.000112561,0.000119234,0.000110696,0.000112567,0.000112551,0.00011256,0.000112561,0.000110706,0.00011254,0.000112567,0.000112551,0.000112561,0.000119234,0.000110696,0.00011254,0.000112553,0.00011256,0.000112561
6/5/2050 10:00,0.000121173,0.000109712,0.000113904,0.000113931,0.000113914,0.000113926,0.000121175,0.000109712,0.000113931,0.000113915,0.000113924,0.000113926,0.000109721,0.000113904,0.000113931,0.000113915,0.000113926,0.000121175,0.000109712,0.000113904,0.000113917,0.000113924,0.000113926
6/5/2050 11:00,0.000126882,0.000106956,0.000118446,0.000118475,0.000118457,0.000118469,0.000126885,0.000106956,0.000118475,0.000118458,0.000118467,0.000118469,0.000106965,0.000118446,0.000118475,0.000118458,0.000118469,0.000126885,0.000106956,0.000118446,0.00011846,0.000118467,0.000118469
6/5/2050 12:00,0.000111539,0.000111259,0.000119832,0.000119861,0.000119843,0.000119855,0.000111541,0.000111259,0.000119861,0.000119844,0.000119853,0.000119855,0.000111268,0.000119832,0.000119861,0.000119844,0.000119855,0.000111541,0.000111259,0.000119832,0.000119846,0.000119853,0.000119855
6/5/2050 13:00,0.00011168,0.0001214,0.000123677,0.000123707,0.000123688,0.000123701,0.000111681,0.0001214,0.000123707,0.000123689,0.000123699,0.000123701,0.000121411,0.000123677,0.000123707,0.000123689,0.000123701,0.000111681,0.0001214,0.000123677,0.000123691,0.000123699,0.000123701
6/5/2050 14:00,0.000113705,0.00011843,0.000119318,0.000119347,0.000119329,0.000119341,0.000113707,0.00011843,0.000119347,0.000119329,0.000119339,0.000119341,0.00011844,0.000119318,0.000119347,0.000119329,0.000119341,0.000113707,0.00011843,0.000119318,0.000119331,0.000119339,0.000119341
6/5/2050 15:00,0.000117375,0.00011483,0.00012033,0.000120359,0.000120341,0.000120353,0.000117377,0.00011483,0.000120359,0.000120342,0.000120351,0.000120353,0.00011484,0.00012033,0.000120359,0.000120342,0.000120353,0.000117377,0.00011483,0.00012033,0.000120344,0.000120351,0.000120353
