Timestamp [UTC],2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
9/4/2050 15:00,0.000134002,0.000153496,0.000153427,0.000153412,0.000153397,0.000141153,0.000134002,0.000153496,0.000153412,0.000153423,0.000153409,0.000141153,0.000153508,0.000153427,0.000153412,0.000153423,0.000141153,0.000134002,0.000153496,0.000153427,0.000153423,0.000153409,0.000141153
9/4/2050 16:00,0.000145631,0.000147893,0.000147827,0.000147812,0.000147798,0.000147177,0.000145631,0.000147893,0.000147812,0.000147823,0.000147809,0.000147177,0.000147904,0.000147827,0.000147812,0.000147823,0.000147177,0.000145631,0.000147893,0.000147827,0.000147823,0.000147809,0.000147177
9/4/2050 17:00,0.0001335,0.000145673,0.000145608,0.000145594,0.000145579,0.000134864,0.000133499,0.000145673,0.000145594,0.000145604,0.00014559,0.000134864,0.000145684,0.000145608,0.000145594,0.000145604,0.000134864,0.000133499,0.000145673,0.000145608,0.000145604,0.00014559,0.000134864
9/4/2050 18:00,0.000131068,0.00014673,0.000146665,0.00014665,0.000146636,0.000137295,0.000131068,0.00014673,0.00014665,0.000146661,0.000146647,0.000137295,0.000146741,0.000146665,0.00014665,0.000146661,0.000137295,0.000131068,0.00014673,0.000146665,0.000146661,0.000146647,0.000137295
9/4/2050 19:00,0.000131993,0.000142713,0.000142649,0.000142635,0.000142621,0.000136079,0.000131993,0.000142713,0.000142635,0.000142646,0.000142632,0.000136079,0.000142724,0.000142649,0.000142635,0.000142646,0.000136079,0.000131993,0.000142713,0.000142649,0.000142645,0.000142632,0.000136079
9/4/2050 20:00,0.00014497,0.000136899,0.000136838,0.000136824,0.000136811,0.000137612,0.00014497,0.000136899,0.000136824,0.000136834,0.000136821,0.000137612,0.000136909,0.000136838,0.000136824,0.000136834,0.000137612,0.00014497,0.000136899,0.000136838,0.000136834,0.000136821,0.000137612
9/4/2050 21:00,0.000141905,0.000141075,0.000141011,0.000140998,0.000140984,0.000124136,0.000141904,0.000141075,0.000140998,0.000141008,0.000140995,0.000124136,0.000141085,0.000141011,0.000140998,0.000141008,0.000124136,0.000141904,0.000141075,0.000141011,0.000141008,0.000140995,0.000124136
9/4/2050 22:00,0.000140398,0.000142555,0.000142491,0.000142477,0.000142463,0.000131693,0.000140398,0.000142555,0.000142477,0.000142487,0.000142474,0.000131693,0.000142565,0.000142491,0.000142477,0.000142487,0.000131693,0.000140398,0.000142555,0.000142491,0.000142487,0.000142474,0.000131693
9/4/2050 23:00,0.000140081,0.000139859,0.000139796,0.000139783,0.000139769,0.000129526,0.000140081,0.000139859,0.000139783,0.000139793,0.00013978,0.000129526,0.000139869,0.000139796,0.000139783,0.000139793,0.000129526,0.000140081,0.000139859,0.000139796,0.000139793,0.00013978,0.000129526
10/4/2050 0:00,0.000136962,0.000136952,0.00013689,0.000136877,0.000127144,0.000129773,0.000136962,0.000136952,0.000136877,0.000136887,0.000127154,0.000129773,0.000136962,0.00013689,0.000136877,0.000136887,0.000129773,0.000136962,0.000136952,0.00013689,0.000136887,0.000127154,0.000129773
10/4/2050 1:00,0.000136803,0.000136793,0.000136732,0.000136719,0.000126458,0.000123555,0.000136803,0.000136793,0.000136719,0.000136729,0.000126467,0.000123555,0.000136804,0.000136732,0.000136719,0.000136729,0.000123555,0.000136803,0.000136793,0.000136732,0.000136728,0.000126467,0.000123555
10/4/2050 2:00,0.0001275,0.00012749,0.000127433,0.000127421,0.00012651,0.000117768,0.0001275,0.00012749,0.000127421,0.00012743,0.00012652,0.000117768,0.0001275,0.000127433,0.000127421,0.00012743,0.000117768,0.0001275,0.00012749,0.000127433,0.00012743,0.00012652,0.000117768
10/4/2050 3:00,0.00012528,0.00012527,0.000125214,0.000125202,0.000125824,0.000100884,0.00012528,0.00012527,0.000125202,0.000125211,0.000125833,0.000100884,0.00012528,0.000125214,0.000125202,0.000125211,0.000100884,0.00012528,0.00012527,0.000125214,0.000125211,0.000125833,0.000100884
10/4/2050 4:00,0.000121527,0.000121518,0.000121463,0.000121451,0.000121123,0.000105481,0.000121527,0.000121518,0.000121451,0.00012146,0.000121132,0.000105481,0.000121527,0.000121463,0.000121451,0.00012146,0.000105481,0.000121527,0.000121518,0.000121463,0.00012146,0.000121132,0.000105481
10/4/2050 5:00,0.000124593,0.000124583,0.000124528,0.000124515,0.000122602,7.08E-05,0.000124592,0.000124583,0.000124515,0.000124524,0.000122611,7.08E-05,0.000124593,0.000124528,0.000124515,0.000124524,7.08E-05,0.000124592,0.000124583,0.000124528,0.000124524,0.000122611,7.08E-05
10/4/2050 6:00,0.000124381,0.000124372,0.000124316,0.000124304,0.000116633,8.27E-05,0.000124381,0.000124372,0.000124304,0.000124313,0.000116641,8.27E-05,0.000124381,0.000124316,0.000124304,0.000124313,8.27E-05,0.000124381,0.000124372,0.000124316,0.000124313,0.000116641,8.27E-05
10/4/2050 7:00,0.000120945,0.000120936,0.000120882,0.00012087,0.000104061,7.85E-05,0.000120945,0.000120936,0.00012087,0.000120879,0.000104069,7.85E-05,0.000120945,0.000120882,0.00012087,0.000120879,7.85E-05,0.000120945,0.000120936,0.000120882,0.000120879,0.000104069,7.85E-05
10/4/2050 8:00,0.00012306,0.00012305,0.000122995,0.000122983,0.000124345,8.35E-05,0.00012306,0.00012305,0.000122983,0.000122992,0.000124354,8.35E-05,0.00012306,0.000122995,0.000122983,0.000122992,8.35E-05,0.00012306,0.00012305,0.000122995,0.000122992,0.000124354,8.35E-05
10/4/2050 9:00,0.000125438,0.000125429,0.000125373,0.000125361,0.000113041,0.000123766,0.000125438,0.000125429,0.000125361,0.00012537,0.000113049,0.000123766,0.000125439,0.000125373,0.000125361,0.00012537,0.000123766,0.000125438,0.000125429,0.000125373,0.00012537,0.000113049,0.000123766
10/4/2050 10:00,0.000133896,0.000133886,0.000133826,0.000133813,0.000132004,0.000114967,0.000133896,0.000133886,0.000133813,0.000133823,0.000132014,0.000114967,0.000133896,0.000133826,0.000133813,0.000133823,0.000114967,0.000133896,0.000133886,0.000133826,0.000133823,0.000132014,0.000114967
10/4/2050 11:00,0.00013416,0.00013415,0.00013409,0.000134077,0.000135754,0.000111876,0.00013416,0.00013415,0.000134077,0.000134087,0.000135765,0.000111876,0.000134161,0.00013409,0.000134077,0.000134087,0.000111876,0.00013416,0.00013415,0.00013409,0.000134087,0.000135765,0.000111876
10/4/2050 12:00,0.000134583,0.000134573,0.000134513,0.0001345,0.000129838,0.00012411,0.000134583,0.000134573,0.0001345,0.00013451,0.000129848,0.00012411,0.000134583,0.000134513,0.0001345,0.00013451,0.00012411,0.000134583,0.000134573,0.000134513,0.000134509,0.000129848,0.00012411
10/4/2050 13:00,0.000140451,0.00014044,0.000140377,0.000140364,0.000140508,0.000132301,0.000140451,0.00014044,0.000140364,0.000140374,0.000140519,0.000132301,0.000140451,0.000140377,0.000140364,0.000140374,0.000132301,0.000140451,0.00014044,0.000140377,0.000140374,0.000140519,0.000132301
10/4/2050 14:00,0.000137914,0.000137903,0.000137841,0.000137828,0.000126563,0.00013943,0.000137913,0.000137903,0.000137828,0.000137838,0.000126573,0.00013943,0.000137914,0.000137841,0.000137828,0.000137838,0.00013943,0.000137913,0.000137903,0.000137841,0.000137838,0.000126573,0.00013943
10/4/2050 15:00,0.000153507,0.000153496,0.000153427,0.000153412,0.00014109,0.000133965,0.000153507,0.000153496,0.000153412,0.000153423,0.0001411,0.000133965,0.000153508,0.000153427,0.000153412,0.000153423,0.000133965,0.000153507,0.000153496,0.000153427,0.000153423,0.0001411,0.000133965
10/4/2050 16:00,0.000147904,0.000147893,0.000147827,0.000147812,0.000147111,0.000145592,0.000147904,0.000147893,0.000147812,0.000147823,0.000147122,0.000145592,0.000147904,0.000147827,0.000147812,0.000147823,0.000145592,0.000147904,0.000147893,0.000147827,0.000147823,0.000147122,0.000145592
10/4/2050 17:00,0.000145684,0.000145673,0.000145608,0.000145594,0.000134804,0.000133463,0.000145684,0.000145673,0.000145594,0.000145604,0.000134814,0.000133463,0.000145684,0.000145608,0.000145594,0.000145604,0.000133463,0.000145684,0.000145673,0.000145608,0.000145604,0.000134814,0.000133463
10/4/2050 18:00,0.000146741,0.00014673,0.000146665,0.00014665,0.000137233,0.000131032,0.000146741,0.00014673,0.00014665,0.000146661,0.000137244,0.000131032,0.000146741,0.000146665,0.00014665,0.000146661,0.000131032,0.000146741,0.00014673,0.000146665,0.000146661,0.000137244,0.000131032
10/4/2050 19:00,0.000142724,0.000142713,0.000142649,0.000142635,0.000136019,0.000131957,0.000142724,0.000142713,0.000142635,0.000142646,0.000136029,0.000131957,0.000142724,0.000142649,0.000142635,0.000142646,0.000131957,0.000142724,0.000142713,0.000142649,0.000142645,0.000136029,0.000131957
10/4/2050 20:00,0.000136909,0.000136899,0.000136838,0.000136824,0.00013755,0.000144931,0.000136909,0.000136899,0.000136824,0.000136834,0.000137561,0.000144931,0.000136909,0.000136838,0.000136824,0.000136834,0.000144931,0.000136909,0.000136899,0.000136838,0.000136834,0.000137561,0.000144931
10/4/2050 21:00,0.000141085,0.000141075,0.000141011,0.000140998,0.000124081,0.000141866,0.000141085,0.000141075,0.000140998,0.000141008,0.00012409,0.000141866,0.000141085,0.000141011,0.000140998,0.000141008,0.000141866,0.000141085,0.000141075,0.000141011,0.000141008,0.00012409,0.000141866
10/4/2050 22:00,0.000142565,0.000142555,0.000142491,0.000142477,0.000131634,0.00014036,0.000142565,0.000142555,0.000142477,0.000142487,0.000131644,0.00014036,0.000142565,0.000142491,0.000142477,0.000142487,0.00014036,0.000142565,0.000142555,0.000142491,0.000142487,0.000131644,0.00014036
10/4/2050 23:00,0.000139869,0.000139859,0.000139796,0.000139783,0.000129469,0.000140043,0.000139869,0.000139859,0.000139783,0.000139793,0.000129478,0.000140043,0.000139869,0.000139796,0.000139783,0.000139793,0.000140043,0.000139869,0.000139859,0.000139796,0.000139793,0.000129478,0.000140043
11/4/2050 0:00,0.000136962,0.000136952,0.00013689,0.000136877,0.000129716,0.000136925,0.000136962,0.000136952,0.000136877,0.000127166,0.000129725,0.000136925,0.000136962,0.00013689,0.000136877,0.000127166,0.000136925,0.000136962,0.000136952,0.00013689,0.000127166,0.000129725,0.000136925
11/4/2050 1:00,0.000136803,0.000136793,0.000136732,0.000136719,0.0001235,0.000136766,0.000136803,0.000136793,0.000136719,0.000126479,0.000123509,0.000136766,0.000136804,0.000136732,0.000136719,0.000126479,0.000136766,0.000136803,0.000136793,0.000136732,0.000126479,0.000123509,0.000136766
11/4/2050 2:00,0.0001275,0.00012749,0.000127433,0.000127421,0.000117715,0.000127465,0.0001275,0.00012749,0.000127421,0.000126532,0.000117724,0.000127465,0.0001275,0.000127433,0.000127421,0.000126532,0.000127465,0.0001275,0.00012749,0.000127433,0.000126532,0.000117724,0.000127465
11/4/2050 3:00,0.00012528,0.00012527,0.000125214,0.000125202,0.000100839,0.000125246,0.00012528,0.00012527,0.000125202,0.000125845,0.000100846,0.000125246,0.00012528,0.000125214,0.000125202,0.000125845,0.000125246,0.00012528,0.00012527,0.000125214,0.000125845,0.000100846,0.000125246
11/4/2050 4:00,0.000121527,0.000121518,0.000121463,0.000121451,0.000105434,0.000121494,0.000121527,0.000121518,0.000121451,0.000121143,0.000105442,0.000121494,0.000121527,0.000121463,0.000121451,0.000121143,0.000121494,0.000121527,0.000121518,0.000121463,0.000121143,0.000105442,0.000121494
11/4/2050 5:00,0.000124593,0.000124583,0.000124528,0.000124515,7.08E-05,0.000124559,0.000124592,0.000124583,0.000124515,0.000122622,7.08E-05,0.000124559,0.000124593,0.000124528,0.000124515,0.000122622,0.000124559,0.000124592,0.000124583,0.000124528,0.000122622,7.08E-05,0.000124559
11/4/2050 6:00,0.000124381,0.000124372,0.000124316,0.000124304,8.26E-05,0.000124347,0.000124381,0.000124372,0.000124304,0.000116653,8.26E-05,0.000124347,0.000124381,0.000124316,0.000124304,0.000116653,0.000124347,0.000124381,0.000124372,0.000124316,0.000116652,8.26E-05,0.000124347
11/4/2050 7:00,0.000120945,0.000120936,0.000120882,0.00012087,7.85E-05,0.000120912,0.000120945,0.000120936,0.00012087,0.000104079,7.85E-05,0.000120912,0.000120945,0.000120882,0.00012087,0.000104079,0.000120912,0.000120945,0.000120936,0.000120882,0.000104078,7.85E-05,0.000120912
11/4/2050 8:00,0.00012306,0.00012305,0.000122995,0.000122983,8.34E-05,0.000123026,0.00012306,0.00012305,0.000122983,0.000124366,8.35E-05,0.000123026,0.00012306,0.000122995,0.000122983,0.000124366,0.000123026,0.00012306,0.00012305,0.000122995,0.000124366,8.35E-05,0.000123026
11/4/2050 9:00,0.000125438,0.000125429,0.000125373,0.000125361,0.000123711,0.000125404,0.000125438,0.000125429,0.000125361,0.00011306,0.00012372,0.000125404,0.000125439,0.000125373,0.000125361,0.00011306,0.000125404,0.000125438,0.000125429,0.000125373,0.00011306,0.00012372,0.000125404
11/4/2050 10:00,0.000133896,0.000133886,0.000133826,0.000133813,0.000114916,0.00013386,0.000133896,0.000133886,0.000133813,0.000132027,0.000114925,0.00013386,0.000133896,0.000133826,0.000133813,0.000132027,0.00013386,0.000133896,0.000133886,0.000133826,0.000132026,0.000114925,0.00013386
11/4/2050 11:00,0.00013416,0.00013415,0.00013409,0.000134077,0.000111826,0.000134124,0.00013416,0.00013415,0.000134077,0.000135778,0.000111834,0.000134124,0.000134161,0.00013409,0.000134077,0.000135778,0.000134124,0.00013416,0.00013415,0.00013409,0.000135777,0.000111834,0.000134124
11/4/2050 12:00,0.000134583,0.000134573,0.000134513,0.0001345,0.000124054,0.000134547,0.000134583,0.000134573,0.0001345,0.00012986,0.000124064,0.000134547,0.000134583,0.000134513,0.0001345,0.00012986,0.000134547,0.000134583,0.000134573,0.000134513,0.00012986,0.000124064,0.000134547
11/4/2050 13:00,0.000140451,0.00014044,0.000140377,0.000140364,0.000132242,0.000140413,0.000140451,0.00014044,0.000140364,0.000140532,0.000132252,0.000140413,0.000140451,0.000140377,0.000140364,0.000140532,0.000140413,0.000140451,0.00014044,0.000140377,0.000140532,0.000132252,0.000140413
11/4/2050 14:00,0.000137914,0.000137903,0.000137841,0.000137828,0.000139368,0.000137876,0.000137913,0.000137903,0.000137828,0.000126585,0.000139379,0.000137876,0.000137914,0.000137841,0.000137828,0.000126585,0.000137876,0.000137913,0.000137903,0.000137841,0.000126585,0.000139379,0.000137876
11/4/2050 15:00,0.000153507,0.000153496,0.000153427,0.000153412,0.000133906,0.000153466,0.000153507,0.000153496,0.000153412,0.000141114,0.000133916,0.000153466,0.000153508,0.000153427,0.000153412,0.000141114,0.000153466,0.000153507,0.000153496,0.000153427,0.000141113,0.000133916,0.000153466
11/4/2050 16:00,0.000147904,0.000147893,0.000147827,0.000147812,0.000145527,0.000147864,0.000147904,0.000147893,0.000147812,0.000147136,0.000145538,0.000147864,0.000147904,0.000147827,0.000147812,0.000147136,0.000147864,0.000147904,0.000147893,0.000147827,0.000147136,0.000145538,0.000147864
11/4/2050 17:00,0.000145684,0.000145673,0.000145608,0.000145594,0.000133404,0.000145644,0.000145684,0.000145673,0.000145594,0.000134827,0.000133414,0.000145644,0.000145684,0.000145608,0.000145594,0.000134827,0.000145644,0.000145684,0.000145673,0.000145608,0.000134826,0.000133414,0.000145644
11/4/2050 18:00,0.000146741,0.00014673,0.000146665,0.00014665,0.000130974,0.000146701,0.000146741,0.00014673,0.00014665,0.000137257,0.000130984,0.000146701,0.000146741,0.000146665,0.00014665,0.000137257,0.000146701,0.000146741,0.00014673,0.000146665,0.000137257,0.000130984,0.000146701
11/4/2050 19:00,0.000142724,0.000142713,0.000142649,0.000142635,0.000131898,0.000142685,0.000142724,0.000142713,0.000142635,0.000136042,0.000131908,0.000142685,0.000142724,0.000142649,0.000142635,0.000136042,0.000142685,0.000142724,0.000142713,0.000142649,0.000136042,0.000131908,0.000142685
11/4/2050 20:00,0.000136909,0.000136899,0.000136838,0.000136824,0.000144866,0.000136872,0.000136909,0.000136899,0.000136824,0.000137574,0.000144877,0.000136872,0.000136909,0.000136838,0.000136824,0.000137574,0.000136872,0.000136909,0.000136899,0.000136838,0.000137574,0.000144877,0.000136872
11/4/2050 21:00,0.000141085,0.000141075,0.000141011,0.000140998,0.000141803,0.000141047,0.000141085,0.000141075,0.000140998,0.000124102,0.000141813,0.000141047,0.000141085,0.000141011,0.000140998,0.000124102,0.000141047,0.000141085,0.000141075,0.000141011,0.000124102,0.000141813,0.000141047
11/4/2050 22:00,0.000142565,0.000142555,0.000142491,0.000142477,0.000140297,0.000142527,0.000142565,0.000142555,0.000142477,0.000131657,0.000140308,0.000142527,0.000142565,0.000142491,0.000142477,0.000131657,0.000142527,0.000142565,0.000142555,0.000142491,0.000131657,0.000140308,0.000142527
11/4/2050 23:00,0.000139869,0.000139859,0.000139796,0.000139783,0.00013998,0.000139831,0.000139869,0.000139859,0.000139783,0.000129491,0.000139991,0.000139831,0.000139869,0.000139796,0.000139783,0.000129491,0.000139831,0.000139869,0.000139859,0.000139796,0.00012949,0.000139991,0.000139831
12/4/2050 0:00,0.000136962,0.000136952,0.00013689,0.000127157,0.000136864,0.000136925,0.000136962,0.000136952,0.000127157,0.000129738,0.000136874,0.000136925,0.000136962,0.00013689,0.000127157,0.000129738,0.000136925,0.000136962,0.000136952,0.00013689,0.000129737,0.000136874,0.000136925
12/4/2050 1:00,0.000136803,0.000136793,0.000136732,0.00012647,0.000136705,0.000136766,0.000136803,0.000136793,0.00012647,0.000123521,0.000136716,0.000136766,0.000136804,0.000136732,0.00012647,0.000123521,0.000136766,0.000136803,0.000136793,0.000136732,0.00012352,0.000136716,0.000136766
12/4/2050 2:00,0.0001275,0.00012749,0.000127433,0.000126523,0.000127408,0.000127465,0.0001275,0.00012749,0.000126523,0.000117736,0.000127418,0.000127465,0.0001275,0.000127433,0.000126523,0.000117736,0.000127465,0.0001275,0.00012749,0.000127433,0.000117735,0.000127418,0.000127465
12/4/2050 3:00,0.00012528,0.00012527,0.000125214,0.000125836,0.00012519,0.000125246,0.00012528,0.00012527,0.000125836,0.000100856,0.000125199,0.000125246,0.00012528,0.000125214,0.000125836,0.000100856,0.000125246,0.00012528,0.00012527,0.000125214,0.000100856,0.000125199,0.000125246
12/4/2050 4:00,0.000121527,0.000121518,0.000121463,0.000121134,0.000121439,0.000121494,0.000121527,0.000121518,0.000121134,0.000105452,0.000121449,0.000121494,0.000121527,0.000121463,0.000121134,0.000105452,0.000121494,0.000121527,0.000121518,0.000121463,0.000105452,0.000121449,0.000121494
12/4/2050 5:00,0.000124593,0.000124583,0.000124528,0.000122613,0.000124503,0.000124559,0.000124592,0.000124583,0.000122613,7.08E-05,0.000124513,0.000124559,0.000124593,0.000124528,0.000122613,7.08E-05,0.000124559,0.000124592,0.000124583,0.000124528,7.08E-05,0.000124513,0.000124559
12/4/2050 6:00,0.000124381,0.000124372,0.000124316,0.000116644,0.000124292,0.000124347,0.000124381,0.000124372,0.000116644,8.27E-05,0.000124301,0.000124347,0.000124381,0.000124316,0.000116644,8.27E-05,0.000124347,0.000124381,0.000124372,0.000124316,8.27E-05,0.000124301,0.000124347
12/4/2050 7:00,0.000120945,0.000120936,0.000120882,0.000104071,0.000120858,0.000120912,0.000120945,0.000120936,0.000104071,7.85E-05,0.000120868,0.000120912,0.000120945,0.000120882,0.000104071,7.85E-05,0.000120912,0.000120945,0.000120936,0.000120882,7.85E-05,0.000120868,0.000120912
12/4/2050 8:00,0.00012306,0.00012305,0.000122995,0.000124357,0.000122971,0.000123026,0.00012306,0.00012305,0.000124357,8.35E-05,0.000122981,0.000123026,0.00012306,0.000122995,0.000124357,8.35E-05,0.000123026,0.00012306,0.00012305,0.000122995,8.35E-05,0.000122981,0.000123026
12/4/2050 9:00,0.000125438,0.000125429,0.000125373,0.000113052,0.000125348,0.000125404,0.000125438,0.000125429,0.000113052,0.000123732,0.000125358,0.000125404,0.000125439,0.000125373,0.000113052,0.000123732,0.000125404,0.000125438,0.000125429,0.000125373,0.000123732,0.000125358,0.000125404
12/4/2050 10:00,0.000133896,0.000133886,0.000133826,0.000132017,0.0001338,0.00013386,0.000133896,0.000133886,0.000132017,0.000114935,0.00013381,0.00013386,0.000133896,0.000133826,0.000132017,0.000114935,0.00013386,0.000133896,0.000133886,0.000133826,0.000114935,0.00013381,0.00013386
12/4/2050 11:00,0.00013416,0.00013415,0.00013409,0.000135768,0.000134064,0.000134124,0.00013416,0.00013415,0.000135768,0.000111845,0.000134074,0.000134124,0.000134161,0.00013409,0.000135768,0.000111845,0.000134124,0.00013416,0.00013415,0.00013409,0.000111845,0.000134074,0.000134124
12/4/2050 12:00,0.000134583,0.000134573,0.000134513,0.000129851,0.000134487,0.000134547,0.000134583,0.000134573,0.000129851,0.000124075,0.000134497,0.000134547,0.000134583,0.000134513,0.000129851,0.000124075,0.000134547,0.000134583,0.000134573,0.000134513,0.000124075,0.000134497,0.000134547
12/4/2050 13:00,0.000140451,0.00014044,0.000140377,0.000140522,0.00014035,0.000140413,0.000140451,0.00014044,0.000140522,0.000132264,0.000140361,0.000140413,0.000140451,0.000140377,0.000140522,0.000132264,0.000140413,0.000140451,0.00014044,0.000140377,0.000132264,0.000140361,0.000140413
12/4/2050 14:00,0.000137914,0.000137903,0.000137841,0.000126576,0.000137815,0.000137876,0.000137913,0.000137903,0.000126576,0.000139392,0.000137825,0.000137876,0.000137914,0.000137841,0.000126576,0.000139392,0.000137876,0.000137913,0.000137903,0.000137841,0.000139392,0.000137825,0.000137876
12/4/2050 15:00,0.000153507,0.000153496,0.000153427,0.000141103,0.000153397,0.000153466,0.000153507,0.000153496,0.000141103,0.000133928,0.000153409,0.000153466,0.000153508,0.000153427,0.000141103,0.000133928,0.000153466,0.000153507,0.000153496,0.000153427,0.000133928,0.000153409,0.000153466
12/4/2050 16:00,0.000147904,0.000147893,0.000147827,0.000147126,0.000147798,0.000147864,0.000147904,0.000147893,0.000147126,0.000145551,0.000147809,0.000147864,0.000147904,0.000147827,0.000147126,0.000145551,0.000147864,0.000147904,0.000147893,0.000147827,0.000145551,0.000147809,0.000147864
12/4/2050 17:00,0.000145684,0.000145673,0.000145608,0.000134817,0.000145579,0.000145644,0.000145684,0.000145673,0.000134817,0.000133427,0.00014559,0.000145644,0.000145684,0.000145608,0.000134817,0.000133427,0.000145644,0.000145684,0.000145673,0.000145608,0.000133426,0.00014559,0.000145644
12/4/2050 18:00,0.000146741,0.00014673,0.000146665,0.000137247,0.000146636,0.000146701,0.000146741,0.00014673,0.000137247,0.000130996,0.000146647,0.000146701,0.000146741,0.000146665,0.000137247,0.000130996,0.000146701,0.000146741,0.00014673,0.000146665,0.000130996,0.000146647,0.000146701
12/4/2050 19:00,0.000142724,0.000142713,0.000142649,0.000136032,0.000142621,0.000142685,0.000142724,0.000142713,0.000136032,0.000131921,0.000142632,0.000142685,0.000142724,0.000142649,0.000136032,0.000131921,0.000142685,0.000142724,0.000142713,0.000142649,0.000131921,0.000142632,0.000142685
12/4/2050 20:00,0.000136909,0.000136899,0.000136838,0.000137564,0.000136811,0.000136872,0.000136909,0.000136899,0.000137564,0.000144891,0.000136821,0.000136872,0.000136909,0.000136838,0.000137564,0.000144891,0.000136872,0.000136909,0.000136899,0.000136838,0.000144891,0.000136821,0.000136872
12/4/2050 21:00,0.000141085,0.000141075,0.000141011,0.000124093,0.000140984,0.000141047,0.000141085,0.000141075,0.000124093,0.000141827,0.000140995,0.000141047,0.000141085,0.000141011,0.000124093,0.000141827,0.000141047,0.000141085,0.000141075,0.000141011,0.000141827,0.000140995,0.000141047
12/4/2050 22:00,0.000142565,0.000142555,0.000142491,0.000131647,0.000142463,0.000142527,0.000142565,0.000142555,0.000131647,0.000140321,0.000142474,0.000142527,0.000142565,0.000142491,0.000131647,0.000140321,0.000142527,0.000142565,0.000142555,0.000142491,0.000140321,0.000142474,0.000142527
12/4/2050 23:00,0.000139869,0.000139859,0.000139796,0.000129481,0.000139769,0.000139831,0.000139869,0.000139859,0.000129481,0.000140004,0.00013978,0.000139831,0.000139869,0.000139796,0.000129481,0.000140004,0.000139831,0.000139869,0.000139859,0.000139796,0.000140004,0.00013978,0.000139831
13/04/2050 00:00,0.000136962,0.000136952,0.000127169,0.000129728,0.000136864,0.000136925,0.000136962,0.000136952,0.000129728,0.000136887,0.000136874,0.000136925,0.000136962,0.000127169,0.000129728,0.000136887,0.000136925,0.000136962,0.000136952,0.000127169,0.000136887,0.000136874,0.000136925
13/04/2050 01:00,0.000136803,0.000136793,0.000126482,0.000123512,0.000136705,0.000136766,0.000136803,0.000136793,0.000123512,0.000136729,0.000136716,0.000136766,0.000136804,0.000126482,0.000123512,0.000136729,0.000136766,0.000136803,0.000136793,0.000126482,0.000136728,0.000136716,0.000136766
13/04/2050 02:00,0.0001275,0.00012749,0.000126535,0.000117727,0.000127408,0.000127465,0.0001275,0.00012749,0.000117727,0.00012743,0.000127418,0.000127465,0.0001275,0.000126535,0.000117727,0.00012743,0.000127465,0.0001275,0.00012749,0.000126535,0.00012743,0.000127418,0.000127465
13/04/2050 03:00,0.00012528,0.00012527,0.000125848,0.000100848,0.00012519,0.000125246,0.00012528,0.00012527,0.000100848,0.000125211,0.000125199,0.000125246,0.00012528,0.000125848,0.000100848,0.000125211,0.000125246,0.00012528,0.00012527,0.000125848,0.000125211,0.000125199,0.000125246
13/04/2050 04:00,0.000121527,0.000121518,0.000121146,0.000105444,0.000121439,0.000121494,0.000121527,0.000121518,0.000105444,0.00012146,0.000121449,0.000121494,0.000121527,0.000121146,0.000105444,0.00012146,0.000121494,0.000121527,0.000121518,0.000121146,0.00012146,0.000121449,0.000121494
13/04/2050 05:00,0.000124593,0.000124583,0.000122626,7.08E-05,0.000124503,0.000124559,0.000124592,0.000124583,7.08E-05,0.000124524,0.000124513,0.000124559,0.000124593,0.000122626,7.08E-05,0.000124524,0.000124559,0.000124592,0.000124583,0.000122626,0.000124524,0.000124513,0.000124559
13/04/2050 06:00,0.000124381,0.000124372,0.000116655,8.26E-05,0.000124292,0.000124347,0.000124381,0.000124372,8.26E-05,0.000124313,0.000124301,0.000124347,0.000124381,0.000116655,8.26E-05,0.000124313,0.000124347,0.000124381,0.000124372,0.000116655,0.000124313,0.000124301,0.000124347
13/04/2050 07:00,0.000120945,0.000120936,0.000104081,7.85E-05,0.000120858,0.000120912,0.000120945,0.000120936,7.85E-05,0.000120879,0.000120868,0.000120912,0.000120945,0.000104081,7.85E-05,0.000120879,0.000120912,0.000120945,0.000120936,0.000104081,0.000120879,0.000120868,0.000120912
13/04/2050 08:00,0.00012306,0.00012305,0.000124369,8.35E-05,0.000122971,0.000123026,0.00012306,0.00012305,8.35E-05,0.000122992,0.000122981,0.000123026,0.00012306,0.000124369,8.35E-05,0.000122992,0.000123026,0.00012306,0.00012305,0.000124369,0.000122992,0.000122981,0.000123026
13/04/2050 09:00,0.000125438,0.000125429,0.000113063,0.000123723,0.000125348,0.000125404,0.000125438,0.000125429,0.000123723,0.00012537,0.000125358,0.000125404,0.000125439,0.000113063,0.000123723,0.00012537,0.000125404,0.000125438,0.000125429,0.000113063,0.00012537,0.000125358,0.000125404
13/04/2050 10:00,0.000133896,0.000133886,0.00013203,0.000114927,0.0001338,0.00013386,0.000133896,0.000133886,0.000114927,0.000133823,0.00013381,0.00013386,0.000133896,0.00013203,0.000114927,0.000133823,0.00013386,0.000133896,0.000133886,0.00013203,0.000133823,0.00013381,0.00013386
13/04/2050 11:00,0.00013416,0.00013415,0.000135781,0.000111837,0.000134064,0.000134124,0.00013416,0.00013415,0.000111837,0.000134087,0.000134074,0.000134124,0.000134161,0.000135781,0.000111837,0.000134087,0.000134124,0.00013416,0.00013415,0.000135781,0.000134087,0.000134074,0.000134124
