Region,Technology,Fuel,Type,Unit,Year,Value
LS,RES_CSP,None,Fixed Costs,MEUR/GW,2040,162.944
FKK,RES_CSP,None,Fixed Costs,MEUR/GW,2040,162.944
ZS,RES_CSP,None,Fixed Costs,MEUR/GW,2040,162.944
MTKK,RES_CSP,None,Fixed Costs,MEUR/GW,2040,162.944
Dakar,RES_Geothermal,None,Fixed Costs,MEUR/GW,2040,80.0
Diourbel,RES_Geothermal,None,Fixed Costs,MEUR/GW,2040,80.0
Thies,RES_Geothermal,None,Fixed Costs,MEUR/GW,2040,80.0
LS,RES_Geothermal,None,Fixed Costs,MEUR/GW,2040,80.0
FKK,RES_Geothermal,None,Fixed Costs,MEUR/GW,2040,80.0
ZS,RES_Geothermal,None,Fixed Costs,MEUR/GW,2040,80.0
MTKK,RES_Geothermal,None,Fixed Costs,MEUR/GW,2040,80.0
Dakar,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2040,76.8
Diourbel,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2040,76.8
Thies,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2040,76.8
LS,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2040,76.8
FKK,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2040,76.8
ZS,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2040,76.8
MTKK,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2040,76.8
Dakar,RES_Ocean,None,Fixed Costs,MEUR/GW,2040,28.0
Diourbel,RES_Ocean,None,Fixed Costs,MEUR/GW,2040,28.0
Thies,RES_Ocean,None,Fixed Costs,MEUR/GW,2040,28.0
LS,RES_Ocean,None,Fixed Costs,MEUR/GW,2040,28.0
FKK,RES_Ocean,None,Fixed Costs,MEUR/GW,2040,28.0
ZS,RES_Ocean,None,Fixed Costs,MEUR/GW,2040,28.0
MTKK,RES_Ocean,None,Fixed Costs,MEUR/GW,2040,28.0
Dakar,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
Diourbel,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
Thies,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
LS,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
FKK,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
ZS,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
MTKK,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
Dakar,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
Diourbel,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
Thies,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
LS,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
FKK,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
ZS,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
MTKK,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
Dakar,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2040,40.0
Diourbel,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2040,40.0
Thies,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2040,40.0
LS,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2040,40.0
FKK,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2040,40.0
ZS,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2040,40.0
MTKK,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2040,40.0
Dakar,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2040,26.0
Diourbel,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2040,26.0
Thies,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2040,26.0
LS,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2040,26.0
FKK,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2040,26.0
ZS,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2040,26.0
MTKK,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2040,26.0
Dakar,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2040,29.0
Diourbel,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2040,29.0
Thies,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2040,29.0
LS,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2040,29.0
FKK,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2040,29.0
ZS,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2040,29.0
MTKK,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2040,29.0
Dakar,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2040,18.8
Diourbel,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2040,18.8
Thies,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2040,18.8
LS,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2040,18.8
FKK,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2040,18.8
ZS,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2040,18.8
MTKK,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2040,18.8
Dakar,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2040,18.8
Diourbel,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2040,18.8
Thies,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2040,18.8
LS,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2040,18.8
FKK,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2040,18.8
ZS,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2040,18.8
MTKK,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2040,18.8
Dakar,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2040,49.5
Diourbel,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2040,49.5
Thies,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2040,49.5
LS,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2040,49.5
FKK,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2040,49.5
ZS,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2040,49.5
MTKK,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2040,49.5
Dakar,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
Diourbel,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
Thies,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
LS,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
FKK,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
ZS,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
MTKK,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2040,10.832933124999998
Dakar,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2040,18.8
Diourbel,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2040,18.8
Thies,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2040,18.8
LS,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2040,18.8
FKK,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2040,18.8
ZS,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2040,18.8
MTKK,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2040,18.8
Dakar,RES_CSP,None,Fixed Costs,MEUR/GW,2045,156.579
Diourbel,RES_CSP,None,Fixed Costs,MEUR/GW,2045,156.579
Thies,RES_CSP,None,Fixed Costs,MEUR/GW,2045,156.579
LS,RES_CSP,None,Fixed Costs,MEUR/GW,2045,156.579
FKK,RES_CSP,None,Fixed Costs,MEUR/GW,2045,156.579
ZS,RES_CSP,None,Fixed Costs,MEUR/GW,2045,156.579
MTKK,RES_CSP,None,Fixed Costs,MEUR/GW,2045,156.579
Dakar,RES_Geothermal,None,Fixed Costs,MEUR/GW,2045,80.0
Diourbel,RES_Geothermal,None,Fixed Costs,MEUR/GW,2045,80.0
Thies,RES_Geothermal,None,Fixed Costs,MEUR/GW,2045,80.0
LS,RES_Geothermal,None,Fixed Costs,MEUR/GW,2045,80.0
FKK,RES_Geothermal,None,Fixed Costs,MEUR/GW,2045,80.0
ZS,RES_Geothermal,None,Fixed Costs,MEUR/GW,2045,80.0
MTKK,RES_Geothermal,None,Fixed Costs,MEUR/GW,2045,80.0
Dakar,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2045,76.8
Diourbel,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2045,76.8
Thies,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2045,76.8
LS,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2045,76.8
FKK,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2045,76.8
ZS,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2045,76.8
MTKK,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2045,76.8
Dakar,RES_Ocean,None,Fixed Costs,MEUR/GW,2045,25.75
Diourbel,RES_Ocean,None,Fixed Costs,MEUR/GW,2045,25.75
Thies,RES_Ocean,None,Fixed Costs,MEUR/GW,2045,25.75
LS,RES_Ocean,None,Fixed Costs,MEUR/GW,2045,25.75
FKK,RES_Ocean,None,Fixed Costs,MEUR/GW,2045,25.75
ZS,RES_Ocean,None,Fixed Costs,MEUR/GW,2045,25.75
MTKK,RES_Ocean,None,Fixed Costs,MEUR/GW,2045,25.75
Dakar,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
Diourbel,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
Thies,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
LS,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
FKK,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
ZS,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
MTKK,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
Dakar,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
Diourbel,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
Thies,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
LS,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
FKK,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
ZS,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
MTKK,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
Dakar,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2045,39.5
Diourbel,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2045,39.5
Thies,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2045,39.5
LS,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2045,39.5
FKK,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2045,39.5
ZS,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2045,39.5
MTKK,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2045,39.5
Dakar,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2045,26.0
Diourbel,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2045,26.0
Thies,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2045,26.0
LS,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2045,26.0
FKK,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2045,26.0
ZS,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2045,26.0
MTKK,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2045,26.0
Dakar,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2045,28.5
Diourbel,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2045,28.5
Thies,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2045,28.5
LS,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2045,28.5
FKK,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2045,28.5
ZS,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2045,28.5
MTKK,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2045,28.5
Dakar,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2045,18.3
Diourbel,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2045,18.3
Thies,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2045,18.3
LS,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2045,18.3
FKK,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2045,18.3
ZS,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2045,18.3
MTKK,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2045,18.3
Dakar,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2045,18.3
Diourbel,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2045,18.3
Thies,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2045,18.3
LS,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2045,18.3
FKK,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2045,18.3
ZS,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2045,18.3
MTKK,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2045,18.3
Dakar,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2045,49.5
Diourbel,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2045,49.5
Thies,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2045,49.5
LS,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2045,49.5
FKK,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2045,49.5
ZS,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2045,49.5
MTKK,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2045,49.5
Dakar,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
Diourbel,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
Thies,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
LS,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
FKK,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
ZS,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
MTKK,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2045,10.291286468749998
Dakar,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2045,18.3
Diourbel,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2045,18.3
Thies,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2045,18.3
LS,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2045,18.3
FKK,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2045,18.3
ZS,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2045,18.3
MTKK,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2045,18.3
Dakar,RES_CSP,None,Fixed Costs,MEUR/GW,2050,152.76
Diourbel,RES_CSP,None,Fixed Costs,MEUR/GW,2050,152.76
Thies,RES_CSP,None,Fixed Costs,MEUR/GW,2050,152.76
LS,RES_CSP,None,Fixed Costs,MEUR/GW,2050,152.76
FKK,RES_CSP,None,Fixed Costs,MEUR/GW,2050,152.76
ZS,RES_CSP,None,Fixed Costs,MEUR/GW,2050,152.76
MTKK,RES_CSP,None,Fixed Costs,MEUR/GW,2050,152.76
Dakar,RES_Geothermal,None,Fixed Costs,MEUR/GW,2050,80.0
Diourbel,RES_Geothermal,None,Fixed Costs,MEUR/GW,2050,80.0
Thies,RES_Geothermal,None,Fixed Costs,MEUR/GW,2050,80.0
LS,RES_Geothermal,None,Fixed Costs,MEUR/GW,2050,80.0
FKK,RES_Geothermal,None,Fixed Costs,MEUR/GW,2050,80.0
ZS,RES_Geothermal,None,Fixed Costs,MEUR/GW,2050,80.0
MTKK,RES_Geothermal,None,Fixed Costs,MEUR/GW,2050,80.0
Dakar,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2050,76.8
Diourbel,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2050,76.8
Thies,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2050,76.8
LS,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2050,76.8
FKK,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2050,76.8
ZS,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2050,76.8
MTKK,RES_Hydro_Small,None,Fixed Costs,MEUR/GW,2050,76.8
Dakar,RES_Ocean,None,Fixed Costs,MEUR/GW,2050,23.5
Diourbel,RES_Ocean,None,Fixed Costs,MEUR/GW,2050,23.5
Thies,RES_Ocean,None,Fixed Costs,MEUR/GW,2050,23.5
LS,RES_Ocean,None,Fixed Costs,MEUR/GW,2050,23.5
FKK,RES_Ocean,None,Fixed Costs,MEUR/GW,2050,23.5
ZS,RES_Ocean,None,Fixed Costs,MEUR/GW,2050,23.5
MTKK,RES_Ocean,None,Fixed Costs,MEUR/GW,2050,23.5
Dakar,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
Diourbel,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
Thies,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
LS,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
FKK,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
ZS,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
MTKK,RES_PV_Utility_Avg,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
Dakar,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
Diourbel,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
Thies,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
LS,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
FKK,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
ZS,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
MTKK,RES_PV_Utility_Inf,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
Dakar,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2050,39.0
Diourbel,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2050,39.0
Thies,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2050,39.0
LS,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2050,39.0
FKK,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2050,39.0
ZS,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2050,39.0
MTKK,RES_Wind_Offshore_Deep,None,Fixed Costs,MEUR/GW,2050,39.0
Dakar,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2050,26.0
Diourbel,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2050,26.0
Thies,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2050,26.0
LS,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2050,26.0
FKK,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2050,26.0
ZS,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2050,26.0
MTKK,RES_Wind_Offshore_Shallow,None,Fixed Costs,MEUR/GW,2050,26.0
Dakar,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2050,28.0
Diourbel,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2050,28.0
Thies,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2050,28.0
LS,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2050,28.0
FKK,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2050,28.0
ZS,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2050,28.0
MTKK,RES_Wind_Offshore_Transitional,None,Fixed Costs,MEUR/GW,2050,28.0
Dakar,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2050,18.0
Diourbel,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2050,18.0
Thies,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2050,18.0
LS,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2050,18.0
FKK,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2050,18.0
ZS,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2050,18.0
MTKK,RES_Wind_Onshore_Avg,None,Fixed Costs,MEUR/GW,2050,18.0
Dakar,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2050,18.0
Diourbel,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2050,18.0
Thies,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2050,18.0
LS,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2050,18.0
FKK,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2050,18.0
ZS,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2050,18.0
MTKK,RES_Wind_Onshore_Inf,None,Fixed Costs,MEUR/GW,2050,18.0
Dakar,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2050,49.5
Diourbel,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2050,49.5
Thies,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2050,49.5
LS,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2050,49.5
FKK,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2050,49.5
ZS,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2050,49.5
MTKK,RES_Hydro_Large,None,Fixed Costs,MEUR/GW,2050,49.5
Dakar,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
Diourbel,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
Thies,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
LS,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
FKK,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
ZS,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
MTKK,RES_PV_Utility_Opt,None,Fixed Costs,MEUR/GW,2050,9.776722145312498
Dakar,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2050,18.0
Diourbel,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2050,18.0
Thies,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2050,18.0
LS,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2050,18.0
FKK,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2050,18.0
ZS,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2050,18.0
MTKK,RES_Wind_Onshore_Opt,None,Fixed Costs,MEUR/GW,2050,18.0
Dakar,RES_CSP,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Diourbel,RES_CSP,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Thies,RES_CSP,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
LS,RES_CSP,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
FKK,RES_CSP,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
ZS,RES_CSP,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
MTKK,RES_CSP,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Dakar,RES_Geothermal,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.036111111
Diourbel,RES_Geothermal,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.036111111
Thies,RES_Geothermal,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.036111111
LS,RES_Geothermal,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.036111111
FKK,RES_Geothermal,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.036111111
ZS,RES_Geothermal,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.036111111
MTKK,RES_Geothermal,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.036111111
MTKK,RES_Hydro_Small,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,1.388888889
Dakar,RES_Ocean,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.02890249
Diourbel,RES_Ocean,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.02890249
Thies,RES_Ocean,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.02890249
LS,RES_Ocean,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.02890249
FKK,RES_Ocean,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.02890249
ZS,RES_Ocean,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.02890249
MTKK,RES_Ocean,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.02890249
Dakar,RES_PV_Utility_Avg,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Diourbel,RES_PV_Utility_Avg,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
Thies,RES_PV_Utility_Avg,None,Variable Costs [excl. Fuel Costs],MEUR/PJ,2022,0.01
